My Design - Energy Use| Total,My Design - Fuel Use| Electricity: Total,My Design - Fuel Use| Natural Gas: Total,My Design - End Use| Electricity: Heating,My Design - End Use| Electricity: Heating Heat Pump Backup,My Design - End Use| Electricity: Heating Fans/Pumps,My Design - End Use| Electricity: Cooling,My Design - End Use| Electricity: Cooling Fans/Pumps,My Design - End Use| Electricity: Lighting Interior,My Design - End Use| Electricity: Lighting Exterior,My Design - End Use| Electricity: Mech Vent,My Design - End Use| Electricity: Refrigerator,My Design - End Use| Electricity: Dishwasher,My Design - End Use| Electricity: Clothes Washer,My Design - End Use| Electricity: Clothes Dryer,My Design - End Use| Electricity: Range/Oven,My Design - End Use| Electricity: Television,My Design - End Use| Electricity: Plug Loads,My Design - End Use| Natural Gas: Hot Water,My Design - Emissions| CO2e: BEopt: Total,My Design - Emissions| CO2e: BEopt: Electricity: Total,My Design - Emissions| CO2e: BEopt: Natural Gas: Total,My Design - Emissions| CO2e: BEopt: Electricity: Heating,My Design - Emissions| CO2e: BEopt: Electricity: Heating Heat Pump Backup,My Design - Emissions| CO2e: BEopt: Electricity: Heating Fans/Pumps,My Design - Emissions| CO2e: BEopt: Electricity: Cooling,My Design - Emissions| CO2e: BEopt: Electricity: Cooling Fans/Pumps,My Design - Emissions| CO2e: BEopt: Electricity: Lighting Interior,My Design - Emissions| CO2e: BEopt: Electricity: Lighting Exterior,My Design - Emissions| CO2e: BEopt: Electricity: Mech Vent,My Design - Emissions| CO2e: BEopt: Electricity: Refrigerator,My Design - Emissions| CO2e: BEopt: Electricity: Dishwasher,My Design - Emissions| CO2e: BEopt: Electricity: Clothes Washer,My Design - Emissions| CO2e: BEopt: Electricity: Clothes Dryer,My Design - Emissions| CO2e: BEopt: Electricity: Range/Oven,My Design - Emissions| CO2e: BEopt: Electricity: Television,My Design - Emissions| CO2e: BEopt: Electricity: Plug Loads,My Design - Emissions| CO2e: BEopt: Natural Gas: Hot Water,My Design - Hot Water| Clothes Washer,My Design - Hot Water| Dishwasher,My Design - Hot Water| Fixtures,My Design - Hot Water| Distribution Waste,My Design - Load| Heating: Delivered,My Design - Load| Cooling: Delivered,My Design - Load| Hot Water: Delivered,My Design - Component Load| Heating: Roofs,My Design - Component Load| Heating: Ceilings,My Design - Component Load| Heating: Walls,My Design - Component Load| Heating: Doors,My Design - Component Load| Heating: Windows,My Design - Component Load| Heating: Slabs,My Design - Component Load| Heating: Internal Mass,My Design - Component Load| Heating: Infiltration,My Design - Component Load| Heating: Mechanical Ventilation,My Design - Component Load| Heating: Ducts,My Design - Component Load| Heating: Internal Gains,My Design - Component Load| Cooling: Roofs,My Design - Component Load| Cooling: Ceilings,My Design - Component Load| Cooling: Walls,My Design - Component Load| Cooling: Doors,My Design - Component Load| Cooling: Windows,My Design - Component Load| Cooling: Slabs,My Design - Component Load| Cooling: Internal Mass,My Design - Component Load| Cooling: Infiltration,My Design - Component Load| Cooling: Natural Ventilation,My Design - Component Load| Cooling: Mechanical Ventilation,My Design - Component Load| Cooling: Ducts,My Design - Component Load| Cooling: Internal Gains,My Design - Unmet Hours| Heating,My Design - Unmet Hours| Cooling,My Design - Temperature| Attic - Unvented,My Design - Temperature| Living Space,My Design - Temperature| Heating Setpoint,My Design - Temperature| Cooling Setpoint,My Design - Airflow| Infiltration,My Design - Airflow| Mechanical Ventilation,My Design - Airflow| Natural Ventilation,My Design - Weather| Drybulb Temperature,My Design - Weather| Wetbulb Temperature,My Design - Weather| Relative Humidity,My Design - Weather| Wind Speed,My Design - Weather| Diffuse Solar Radiation,My Design - Weather| Direct Solar Radiation
7.48,0.82,4.69,0.16,0,0.02,0,0,0.14,0.01,0.02,0.05,0.01,0.01,0.07,0.06,0.07,0.2,4.69,1.11411,0.42314,0.69097,0.08329,0,0.00828,0,0,0.07094,0.00473,0.00898,0.02737,0.00763,0.00435,0.0388,0.02892,0.03764,0.10221,0.69097,0.19,0.16,3.05,1.08,1.85,0,2.69,0.16,-0.2,3.12,0.04,-5.06,1.93,1.1,0.54,0.87,1.19,-1.91,0,0,0,0,0,0,0,0,0,0,0,0,0,0,76.17,73,73,76,33.53,54.28,0,58.28,49.98,56,14.99,24.73,238.07
5.44,0.69,3.08,0.01,0,0,0,0,0.14,0.01,0.02,0.05,0.02,0.01,0.11,0.06,0.07,0.2,3.08,0.81167,0.3583,0.45337,0.00778,0,0.00075,0,0,0.07094,0.00382,0.00898,0.02737,0.00855,0.00512,0.05497,0.03018,0.03764,0.10221,0.45337,0.22,0.18,2.38,0.84,0.17,0,2.17,0.19,-0.18,2.18,0.04,-5.63,2.08,1.48,0.45,0.76,0.61,-1.87,0,0,0,0,0,0,0,0,0,0,0,0,0,0,75.8,73,73,76,33.85,56.29,0,60.62,51.11,52,16.11,30.43,264.06
3.82,0.67,1.52,0,0,0,0,0,0.13,0.01,0.02,0.05,0.01,0.01,0.12,0.05,0.07,0.2,1.52,0.57264,0.3485,0.22414,0,0,0,0,0,0.06748,0.00366,0.00898,0.0267,0.00737,0.005,0.06305,0.0264,0.03764,0.10221,0.22414,0.22,0.15,1.93,0.68,0,0,1.79,0,0,0,0,0,0,0,0,0,0,0,-0.2,0.2,-1.12,-0.04,5.5,-1.94,-1.42,-0.41,0,-0.62,-0.06,1.86,0,0,75.12,73.91,73,76,34.88,57.29,0,62.96,52.13,48,17.22,34.55,276.74
5.34,0.68,3.01,0,0,0,0,0,0.12,0.01,0.02,0.05,0.01,0.01,0.13,0.06,0.07,0.2,3.01,0.79778,0.35416,0.44362,0,0,0,0,0,0.06402,0.00366,0.00898,0.0267,0.00632,0.00447,0.06548,0.03143,0.03852,0.10458,0.44362,0.2,0.13,1.51,0.53,0,0,1.42,0,0,0,0,0,0,0,0,0,0,0,-0.19,0.21,-0.43,-0.03,4.46,-2.24,-1.62,-0.35,0,-0.64,0,1.91,0,0,75.27,74.7,73,76,29.9,57.59,0,63.68,52.95,49,15.43,37.09,284.35
3.82,0.68,1.49,0,0,0,0,0,0.12,0.01,0.02,0.05,0.01,0.01,0.12,0.07,0.08,0.21,1.49,0.57404,0.35467,0.21937,0,0,0,0,0,0.06229,0.00397,0.00898,0.02804,0.00539,0.00399,0.05982,0.03584,0.03939,0.10696,0.21937,0.18,0.11,1.09,0.39,0,0,1.06,0,0,0,0,0,0,0,0,0,0,0,-0.15,0.35,0.14,-0.03,3.12,-2.45,-1.5,-0.3,0,-0.64,0,1.97,0,0,76.08,75.13,73,76,25.27,56.89,0,64.22,53.86,51,13.42,38.36,288.47
3.73,0.66,1.48,0,0,0,0,0,0.12,0.01,0.02,0.05,0.01,0.01,0.1,0.06,0.08,0.21,1.48,0.5596,0.34106,0.21854,0,0,0,0,0,0.06056,0.00443,0.00898,0.02804,0.00605,0.00357,0.05416,0.02892,0.03939,0.10696,0.21854,0.16,0.12,0.93,0.33,0,0,0.93,0,0,0,0,0,0,0,0,0,0,0,-0.13,0.53,0.29,-0.02,3.06,-2.6,-1.63,-0.24,0,-0.62,0,1.93,0,0,77.09,75.53,73,76,21.31,56.19,0,64.94,54.7,52,11.63,38.36,287.83
3.81,0.68,1.48,0,0,0,0.02,0.01,0.12,0.01,0.02,0.05,0.01,0.01,0.09,0.07,0.07,0.2,1.48,0.57168,0.35385,0.21783,0,0,0,0.01198,0.00344,0.06402,0.00473,0.00898,0.02804,0.00474,0.00292,0.04608,0.03584,0.03852,0.10458,0.21783,0.13,0.1,0.84,0.3,0,0.39,0.81,0,0,0,0,0,0,0,0,0,0,0,-0.11,0.65,0.19,-0.02,4.45,-3.16,-2.12,-0.23,0,-0.56,0,1.96,0,0,78.05,75.99,73,76,21.78,55.19,0,66.02,55.11,50,12.08,37.09,285.3
4.19,0.79,1.48,0,0,0,0.1,0.03,0.14,0.01,0.02,0.05,0.01,0.01,0.1,0.05,0.08,0.21,1.48,0.62943,0.41174,0.21769,0,0,0,0.05014,0.0143,0.07094,0.00534,0.00898,0.02737,0.005,0.0031,0.04931,0.02766,0.04027,0.10934,0.21769,0.14,0.1,0.81,0.28,0,1.65,0.8,0,0,0,0,0,0,0,0,0,0,0,-0.11,0.7,0.15,-0.02,5.51,-3.39,-2.57,-0.21,0,-0.54,0.19,2.01,0,0,78.14,76,73,76,21.77,55.59,0,66.92,55.1,47,12.3,34.55,277.69
4.98,1.02,1.48,0,0,0,0.2,0.06,0.17,0.01,0.02,0.06,0.01,0.01,0.09,0.11,0.08,0.22,1.48,0.74924,0.53078,0.21846,0,0,0,0.10354,0.02927,0.08652,0.00672,0.00898,0.02937,0.005,0.00298,0.04446,0.05784,0.04202,0.11409,0.21846,0.13,0.1,0.97,0.34,0,3.49,0.92,0,0,0,0,0,0,0,0,0,0,0,-0.06,0.64,0.51,-0.02,6.01,-3.29,-2.49,-0.19,0,-0.47,0.81,2.32,0,0,76.72,76,73,76,21.91,54.99,0,68,55.45,45,12.75,30.43,263.43
5.91,1.29,1.49,0,0,0,0.29,0.08,0.22,0.02,0.02,0.06,0.01,0.01,0.08,0.18,0.09,0.24,1.49,0.89094,0.67092,0.22003,0,0,0,0.14956,0.04287,0.11247,0.00855,0.00898,0.03204,0.00645,0.00292,0.04365,0.0943,0.04552,0.1236,0.22003,0.13,0.13,1.25,0.44,0,5.23,1.17,0,0,0,0,0,0,0,0,0,0,0,0.01,0.31,1.12,-0.02,5.52,-3.09,-2.01,-0.23,0,-0.59,1.5,2.91,0,0,75.36,76,73,76,21.37,54.89,0,66.02,55.11,50,11.63,24.73,239.33
6.22,1.38,1.5,0,0,0,0.32,0.09,0.29,0.02,0.02,0.06,0.02,0.01,0.08,0.14,0.09,0.24,1.5,0.93842,0.71747,0.22095,0,0,0,0.16663,0.04839,0.14881,0.00977,0.00898,0.03338,0.01145,0.00292,0.04123,0.07356,0.04639,0.12598,0.22095,0.13,0.24,1.35,0.48,0,5.94,1.32,0,0,0,0,0,0,0,0,0,0,0,0.07,-0.09,1.63,-0.02,4.11,-2.73,-1.26,-0.27,0,-0.7,1.99,3.31,0,0,73.83,76,73,76,20.95,54.59,0,64.04,54.65,55,10.29,19.65,178.79
5.95,1.3,1.5,0,0,0,0.27,0.08,0.35,0.02,0.02,0.06,0.03,0.01,0.08,0.07,0.08,0.23,1.5,0.89726,0.67598,0.22128,0,0,0,0.14206,0.04176,0.18168,0.01038,0.00898,0.03204,0.01461,0.00292,0.04123,0.03772,0.04377,0.11885,0.22128,0.13,0.3,1.35,0.48,0,5.08,1.35,0,0,0,0,0,0,0,0,0,0,0,0.14,-0.47,1.92,-0.02,1.81,-2.13,-0.33,-0.32,0,-0.82,1.98,3.29,0,0,72.82,76,73,76,21.34,54.59,0,62.06,54.07,60,9.17,11.41,97
6.77,1.1,3,0,0,0,0.15,0.04,0.37,0.02,0.02,0.06,0.02,0.01,0.08,0.04,0.08,0.22,3,1.01506,0.57286,0.4422,0,0,0,0.07689,0.02294,0.19034,0.01069,0.00898,0.03138,0.01184,0.00292,0.04203,0.022,0.04114,0.11172,0.4422,0.13,0.24,1.35,0.48,0,2.74,1.32,0,0,0,0,0,0,0,0,0,0,0,0.22,-0.61,2.01,-0.02,-1.87,-1.41,0.97,-0.38,0,-0.99,1.56,3.21,0,0,72.31,76,73,76,21.08,54.69,0,59.36,52.95,66,6.04,0,0
4.26,0.81,1.5,0,0,0,0.02,0.01,0.26,0.02,0.02,0.06,0.02,0.01,0.08,0.03,0.08,0.21,1.5,0.64042,0.41988,0.22054,0,0,0,0.01247,0.00377,0.1367,0.00992,0.00898,0.03071,0.00882,0.0028,0.04365,0.01572,0.03939,0.10696,0.22054,0.12,0.18,1.32,0.46,0,0.44,1.25,0,0,0,0,0,0,0,0,0,0,0,0.22,-0.75,1.15,-0.05,-2.12,-1.46,1.34,-0.48,0,-1.16,0.82,2.86,0,0,72.53,76,73,76,22.81,54.89,0,56.66,51.5,71,3.13,0,0
3.45,0.58,1.48,0,0,0,0,0,0.13,0.02,0.02,0.06,0.01,0,0.07,0.02,0.07,0.18,1.48,0.51775,0.29953,0.21823,0,0,0,0,0,0.06921,0.00855,0.00898,0.02937,0.00579,0.00191,0.03557,0.01006,0.03502,0.09508,0.21823,0.08,0.12,0.93,0.33,0,0,0.88,0,0,0,0,0,0,0,0,0,0,0,0.22,-0.8,0.07,-0.07,-2.3,-1.13,1.63,-0.6,0,-1.31,0.14,2.3,0,0,73.2,74.91,73,76,25.87,53.88,0,53.96,50.1,77,0,0,0
2.94,0.43,1.47,0,0,0,0,0,0.06,0.01,0.02,0.05,0.01,0,0.04,0.01,0.06,0.17,1.47,0.43984,0.22316,0.21669,0,0,0,0,0,0.03115,0.00718,0.00898,0.02737,0.00408,0.00101,0.0194,0.00692,0.03151,0.08557,0.21669,0.04,0.08,0.68,0.24,0,0,0.62,0,0,0,0,0,0,0,0,0,0,0,0.23,-0.59,-0.65,-0.07,-2.34,-0.69,2.33,-0.64,0,-1.29,0,1.95,0,0,73.01,73.71,73,76,27.09,51.88,0,52.34,48.93,79,2.24,0,0
1.41,0.41,0,0.04,0,0,0,0,0.04,0.01,0.02,0.05,0,0,0.02,0.01,0.06,0.16,0,0.21447,0.21447,0,0.02094,0,0.00215,0,0,0.02076,0.00611,0.00898,0.0267,0.00197,0.00054,0.00808,0.0044,0.03064,0.08319,0,0.02,0.04,0.35,0.12,0.44,0,0.32,-0.22,0.47,1.29,0.08,2.45,0.08,-2.84,0.72,1.3,0,-1.86,0,0,0,0,0,0,0,0,0,0,0,0,0,0,72.05,73,73,76,28.84,50.48,0,50.54,47.57,81,4.7,0,0
2.05,0.6,0,0.24,0,0.02,0,0,0.03,0.01,0.02,0.05,0,0,0.01,0.01,0.06,0.15,0,0.31154,0.31154,0,0.12497,0,0.01069,0,0,0.0173,0.00565,0.00898,0.02604,0.00092,0.00042,0.00485,0.0044,0.02889,0.07844,0,0.02,0.02,0.16,0.06,2.14,0,0.15,-0.2,0.47,1.84,0.08,2.56,-0.2,-3.03,0.84,1.34,0.18,-1.8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,71.64,73,73,76,31.34,50.08,0,48.92,46.35,83,6.93,0,0
4.06,0.76,1.45,0.4,0,0.04,0,0,0.03,0.01,0.02,0.05,0,0,0.01,0,0.05,0.15,1.45,0.61002,0.39646,0.21357,0.20836,0,0.02009,0,0,0.0173,0.00565,0.00898,0.02537,0.00066,0.00024,0.00323,0.00251,0.02801,0.07606,0.21357,0.01,0.01,0.1,0.03,3.98,0,0.09,-0.16,0.54,2.5,0.09,2.64,0.01,-2.84,0.9,1.39,0.86,-1.77,0,0,0,0,0,0,0,0,0,0,0,0,0,0,72.93,73,73,76,32.4,49.88,0,48.02,45.65,84,6.93,0,0
3.17,0.93,0,0.56,0,0.06,0,0,0.03,0.01,0.02,0.05,0,0,0,0,0.05,0.14,0,0.48137,0.48137,0,0.28974,0,0.02972,0,0,0.0173,0.00534,0.00898,0.0247,0.00039,0.00024,0.00162,0.00251,0.02714,0.07368,0,0.01,0.01,0.16,0.06,5.81,0,0.14,-0.1,0.35,3.07,0.09,2.77,0.01,-2.48,0.98,1.45,1.51,-1.75,0,0,0,0,0,0,0,0,0,0,0,0,0,0,74.06,73,73,76,33.67,49.68,0,46.94,44.77,85,6.93,0,0
3.73,1.09,0,0.69,0,0.07,0,0,0.04,0.01,0.02,0.05,0,0,0.01,0.01,0.05,0.15,0,0.56731,0.56731,0,0.35912,0,0.03829,0,0,0.01903,0.00534,0.00898,0.02403,0.00039,0.00042,0.00323,0.0044,0.02801,0.07606,0,0.02,0.01,0.45,0.16,7.37,0,0.38,-0.05,0.11,3.53,0.1,2.87,0.03,-2.05,1.04,1.51,2.07,-1.76,0,0,0,0,0,0,0,0,0,0,0,0,0,0,75.18,73,73,76,34.61,49.88,0,46.04,44.05,86,6.93,0,0
6.97,1.16,3.01,0.72,0,0.08,0,0,0.06,0.01,0.02,0.05,0,0,0.01,0.01,0.06,0.15,3.01,1.04584,0.60262,0.44322,0.37227,0,0.03918,0,0,0.03115,0.00595,0.00898,0.02403,0.00132,0.00066,0.00485,0.00692,0.02889,0.07844,0.44322,0.03,0.03,1.67,0.59,7.83,0,1.39,0,-0.15,3.94,0.1,2.54,0.14,-1.6,0.81,1.32,2.48,-1.78,0,0,0,0,0,0,0,0,0,0,0,0,0,0,76.23,73,73,76,30.93,50.08,0,49.28,46.7,83,6.93,0,0
8,1.1,4.26,0.56,0,0.06,0,0,0.1,0.01,0.02,0.05,0.01,0,0.02,0.03,0.06,0.17,4.26,1.1963,0.56858,0.62772,0.29164,0,0.03104,0,0,0.05191,0.00672,0.00898,0.02537,0.00263,0.00131,0.01293,0.01572,0.03239,0.08795,0.62772,0.06,0.05,3.8,1.34,6.46,0,3.14,0.11,-0.25,4.61,0.09,-1.49,1.16,-0.21,0.6,1.15,2.52,-1.89,0,0,0,0,0,0,0,0,0,0,0,0,0,0,76.93,73,73,76,26.79,51.08,0,52.7,49.61,81,6.93,10.46,105.88
7.01,0.98,3.67,0.36,0,0.04,0,0,0.13,0.01,0.02,0.05,0.01,0.01,0.05,0.05,0.07,0.19,3.67,1.04778,0.50792,0.53986,0.18535,0,0.01901,0,0,0.06575,0.00626,0.00898,0.0267,0.00408,0.00292,0.02587,0.0264,0.03677,0.09983,0.53986,0.13,0.08,3.76,1.32,4.12,0,3.17,0.18,-0.35,4.43,0.06,-4.19,1.74,0.77,0.42,0.99,2.03,-2.07,0,0,0,0,0,0,0,0,0,0,0,0,0,0,77.03,73,73,76,22.71,52.68,0,55.94,52.12,78,6.93,15.85,204.15
7.36,0.78,4.69,0.13,0,0.01,0,0,0.14,0.01,0.02,0.05,0.01,0.01,0.07,0.06,0.07,0.2,4.69,1.09705,0.40625,0.6908,0.06811,0,0.00657,0,0,0.07094,0.00473,0.00898,0.02737,0.00763,0.00435,0.0388,0.02892,0.03764,0.10221,0.6908,0.19,0.16,3.06,1.08,1.53,0,2.68,0.23,-0.37,3.35,0.04,-5.2,1.85,1.3,0.19,0.65,1.31,-1.91,0,0,0,0,0,0,0,0,0,0,0,0,0,0,76.74,73,73,76,16.08,54.28,0,61.88,54.56,63,7.38,21.24,229.51
5.38,0.67,3.08,0,0,0,0,0,0.14,0.01,0.02,0.05,0.02,0.01,0.11,0.06,0.07,0.2,3.08,0.80301,0.34978,0.45323,0,0,0,0,0,0.07094,0.00382,0.00898,0.02737,0.00855,0.00512,0.05497,0.03018,0.03764,0.10221,0.45323,0.22,0.18,2.38,0.84,0,0,2.17,0,0,0,0,0,0,0,0,0,0,0,-0.26,0.32,-2.13,-0.03,6.38,-2.16,-1.91,-0.06,0,-0.3,-0.5,1.87,0,0,76.1,73.68,73,76,9.39,56.29,0,68,55.99,47,7.61,26.94,267.86
3.81,0.67,1.52,0,0,0,0,0,0.13,0.01,0.02,0.05,0.01,0.01,0.12,0.05,0.07,0.2,1.52,0.57253,0.3485,0.22403,0,0,0,0,0,0.06748,0.00366,0.00898,0.0267,0.00737,0.005,0.06305,0.0264,0.03764,0.10221,0.22403,0.22,0.15,1.93,0.68,0,0,1.78,0,0,0,0,0,0,0,0,0,0,0,-0.29,0.26,-0.87,-0.01,6.63,-2.51,-2.46,-0.01,0,0.02,0,1.86,0,0,75.74,75.34,73,76,5.89,57.29,0,73.94,56.31,32,8.05,30.75,284.35
5.59,0.76,3.01,0,0,0,0.06,0.02,0.12,0.01,0.02,0.05,0.01,0.01,0.13,0.06,0.07,0.2,3.01,0.83614,0.39267,0.44347,0,0,0,0.03052,0.00799,0.06402,0.00366,0.00898,0.0267,0.00632,0.00447,0.06548,0.03143,0.03852,0.10458,0.44347,0.2,0.13,1.51,0.53,0,0.93,1.42,0,0,0,0,0,0,0,0,0,0,0,-0.29,0.31,0.2,0,5.59,-3.09,-2.88,0,0,0.06,0,1.91,0,0,76.84,75.98,73,76,6.26,57.59,0,76.28,57.02,29,8.05,32.97,288.47
4.51,0.89,1.49,0,0,0,0.16,0.04,0.12,0.01,0.02,0.05,0.01,0.01,0.12,0.07,0.08,0.21,1.49,0.67864,0.45935,0.21929,0,0,0,0.08339,0.0213,0.06229,0.00397,0.00898,0.02804,0.00539,0.00399,0.05982,0.03584,0.03939,0.10696,0.21929,0.18,0.11,1.09,0.39,0,2.46,1.06,0,0,0,0,0,0,0,0,0,0,0,-0.24,0.62,1.3,0.02,4.36,-3.07,-2.89,0.02,0,0.16,0.42,1.96,0,0,76.47,76,73,76,7.67,56.89,0,78.62,57.96,27,8.05,34.24,292.27
4.88,1,1.48,0,0,0,0.27,0.07,0.12,0.01,0.02,0.05,0.01,0.01,0.1,0.06,0.08,0.21,1.48,0.73467,0.5162,0.21847,0,0,0,0.14026,0.03487,0.06056,0.00443,0.00898,0.02804,0.00605,0.00357,0.05416,0.02892,0.03939,0.10696,0.21847,0.16,0.12,0.93,0.33,0,4.1,0.92,0,0,0,0,0,0,0,0,0,0,0,-0.17,0.63,1.98,0.03,4.52,-3.19,-2.75,0.05,0,0.29,1.07,1.93,0,0,76.45,76,73,76,9.96,56.19,0,80.96,58.46,24,8.05,34.24,294.49
5.54,1.19,1.48,0,0,0,0.43,0.11,0.12,0.01,0.02,0.05,0.01,0.01,0.09,0.07,0.07,0.2,1.48,0.83542,0.61764,0.21778,0,0,0,0.22426,0.05494,0.06402,0.00473,0.00898,0.02804,0.00474,0.00292,0.04608,0.03584,0.03852,0.10458,0.21778,0.13,0.1,0.84,0.3,0,6.62,0.81,0,0,0,0,0,0,0,0,0,0,0,-0.11,0.55,2.31,0.04,6.04,-3.25,-2.85,0.06,0,0.36,1.72,1.96,0,0,75.92,76,73,76,9.97,55.19,0,82.22,59.29,24,6.93,32.97,292.59
4.86,1.43,0,0,0,0,0.61,0.15,0.14,0.01,0.02,0.05,0.01,0.01,0.1,0.05,0.08,0.21,0,0.73895,0.73895,0,0,0,0,0.31561,0.07603,0.07094,0.00534,0.00898,0.02737,0.005,0.0031,0.04931,0.02766,0.04027,0.10934,0,0.14,0.1,0.8,0.28,0,9.32,0.79,0,0,0,0,0,0,0,0,0,0,0,-0.03,0.36,2.84,0.04,7.25,-3.43,-2.69,0.08,0,0.44,2.59,2.01,0,0,74.77,76,73,76,10.42,55.59,0,83.66,60.65,25,5.82,32.02,281.18
7.1,1.65,1.48,0,0,0,0.71,0.17,0.17,0.01,0.02,0.06,0.01,0.01,0.09,0.11,0.08,0.22,1.48,1.07168,0.85311,0.21857,0,0,0,0.36782,0.08732,0.08652,0.00672,0.00898,0.02937,0.005,0.00298,0.04446,0.05784,0.04202,0.11409,0.21857,0.13,0.1,0.96,0.34,0,10.9,0.92,0,0,0,0,0,0,0,0,0,0,0,0.05,-0.01,3.64,0.05,7.8,-3.57,-2.4,0.1,0,0.51,3.26,2.32,0,0,73.66,76.31,73,76,11.16,54.99,0,84.92,61.49,25,4.7,28.21,268.18
9.05,1.78,2.99,0,0,0,0.68,0.17,0.22,0.02,0.02,0.06,0.01,0.01,0.08,0.18,0.09,0.24,2.99,1.361,0.92071,0.44029,0,0,0,0.35491,0.08732,0.11247,0.00855,0.00898,0.03204,0.00645,0.00292,0.04365,0.0943,0.04552,0.1236,0.44029,0.13,0.13,1.26,0.44,0,11.07,1.17,0,0,0,0,0,0,0,0,0,0,0,0.11,-0.47,4.4,0.04,7.16,-3.6,-2.23,0.04,0,0.32,3.4,2.9,0,1,73.08,76.72,73,76,7.54,54.89,0,81.86,61.3,30,5.14,24.41,241.87
7.64,1.8,1.5,0,0,0,0.66,0.17,0.29,0.02,0.02,0.06,0.02,0.01,0.08,0.14,0.09,0.24,1.5,1.15417,0.93331,0.22086,0,0,0,0.34353,0.08732,0.14881,0.00977,0.00898,0.03338,0.01145,0.00292,0.04123,0.07356,0.04639,0.12598,0.22086,0.13,0.24,1.35,0.47,0,11.08,1.31,0,0,0,0,0,0,0,0,0,0,0,0.17,-0.85,4.93,0.04,5.74,-3.42,-1.89,0.01,0,0.13,3.24,3.3,0,1,72.74,76.83,73,76,4.18,54.59,0,78.98,60.96,35,5.37,16.8,193.69
7.5,1.76,1.5,0,0,0,0.64,0.17,0.35,0.02,0.02,0.06,0.03,0.01,0.08,0.07,0.08,0.23,1.5,1.13316,0.91199,0.22117,0,0,0,0.3325,0.08732,0.18168,0.01038,0.00898,0.03204,0.01461,0.00292,0.04123,0.03772,0.04377,0.11885,0.22117,0.13,0.3,1.35,0.48,0,10.87,1.35,0,0,0,0,0,0,0,0,0,0,0,0.25,-1.04,5.22,0.03,3.17,-2.71,-0.99,0,-0.38,-0.05,3.14,3.29,0,1,72.13,76.44,73,76,3.43,54.59,693.81,75.92,60.25,40,5.82,11.09,101.12
6.72,1.53,1.5,0,0,0,0.48,0.13,0.37,0.02,0.02,0.06,0.02,0.01,0.08,0.04,0.08,0.22,1.5,1.01369,0.79265,0.22104,0,0,0,0.25123,0.06839,0.19034,0.01069,0.00898,0.03138,0.01184,0.00292,0.04203,0.022,0.04114,0.11172,0.22104,0.13,0.24,1.35,0.48,0,8.24,1.31,0,0,0,0,0,0,0,0,0,0,0,0.35,-1.08,5.26,0.03,-0.71,-1.44,0.62,-0.03,-1.64,-0.24,2.96,3.21,0,0,71.3,76.06,73,76,7.02,54.69,412.76,72.32,58.9,45,6.26,0,0
6.98,1.17,3,0,0,0,0.3,0.09,0.26,0.02,0.02,0.06,0.02,0.01,0.08,0.03,0.08,0.21,3,1.04699,0.60569,0.4413,0,0,0,0.15762,0.04443,0.1367,0.00992,0.00898,0.03071,0.00882,0.0028,0.04365,0.01572,0.03939,0.10696,0.4413,0.12,0.18,1.32,0.46,0,5.3,1.25,0,0,0,0,0,0,0,0,0,0,0,0.38,-1.25,4.14,0,-1.05,-1.2,1.28,-0.09,-1.69,-0.44,2.17,2.86,0,0,71.34,76,73,76,10.99,54.89,211.6,68.54,56.93,49,6.49,0,0
3.98,0.73,1.48,0,0,0,0.12,0.03,0.13,0.02,0.02,0.06,0.01,0,0.07,0.02,0.07,0.18,1.48,0.59768,0.3795,0.21818,0,0,0,0.06198,0.018,0.06921,0.00855,0.00898,0.02937,0.00579,0.00191,0.03557,0.01006,0.03502,0.09508,0.21818,0.08,0.12,0.93,0.33,0,2.11,0.88,0,0,0,0,0,0,0,0,0,0,0,0.37,-1.22,2.59,-0.02,-1.35,-1.02,1.6,-0.19,-1.89,-0.64,1.46,2.3,0,0,71.56,76,73,76,15.62,53.88,159.15,64.94,55.18,54,6.93,0,0
1.47,0.43,0,0,0,0,0,0,0.06,0.01,0.02,0.05,0.01,0,0.04,0.01,0.06,0.17,0,0.22316,0.22316,0,0,0,0,0,0,0.03115,0.00718,0.00898,0.02737,0.00408,0.00101,0.0194,0.00692,0.03151,0.08557,0,0.04,0.08,0.67,0.24,0,0,0.62,0,0,0,0,0,0,0,0,0,0,0,0.34,-1.15,1.21,-0.04,-1.41,-1.04,1.76,-0.21,-1.85,-0.67,0.62,1.94,0,0,72.47,75.8,73,76,16.58,51.88,146.2,64.04,54.65,55,6.49,0,0
2.72,0.37,1.46,0,0,0,0,0,0.04,0.01,0.02,0.05,0,0,0.02,0.01,0.06,0.16,1.46,0.40626,0.19137,0.21488,0,0,0,0,0,0.02076,0.00611,0.00898,0.0267,0.00197,0.00054,0.00808,0.0044,0.03064,0.08319,0.21488,0.02,0.04,0.35,0.12,0,0,0.32,0,0,0,0,0,0,0,0,0,0,0,0.3,-0.92,0.19,-0.05,-1.48,-0.98,1.85,-0.24,0,-0.7,0,1.85,0,0,73.67,75.67,73,76,17.69,50.48,0,62.96,53.74,55,6.26,0,0
