My Design - Energy Use| Total,My Design - Fuel Use| Electricity: Total,My Design - Fuel Use| Natural Gas: Total,My Design - End Use| Electricity: Heating,My Design - End Use| Electricity: Heating Heat Pump Backup,My Design - End Use| Electricity: Heating Fans/Pumps,My Design - End Use| Electricity: Cooling,My Design - End Use| Electricity: Cooling Fans/Pumps,My Design - End Use| Electricity: Lighting Interior,My Design - End Use| Electricity: Lighting Exterior,My Design - End Use| Electricity: Mech Vent,My Design - End Use| Electricity: Refrigerator,My Design - End Use| Electricity: Dishwasher,My Design - End Use| Electricity: Clothes Washer,My Design - End Use| Electricity: Clothes Dryer,My Design - End Use| Electricity: Range/Oven,My Design - End Use| Electricity: Television,My Design - End Use| Electricity: Plug Loads,My Design - End Use| Natural Gas: Hot Water,My Design - Emissions| CO2e: BEopt: Total,My Design - Emissions| CO2e: BEopt: Electricity: Total,My Design - Emissions| CO2e: BEopt: Natural Gas: Total,My Design - Emissions| CO2e: BEopt: Electricity: Heating,My Design - Emissions| CO2e: BEopt: Electricity: Heating Heat Pump Backup,My Design - Emissions| CO2e: BEopt: Electricity: Heating Fans/Pumps,My Design - Emissions| CO2e: BEopt: Electricity: Cooling,My Design - Emissions| CO2e: BEopt: Electricity: Cooling Fans/Pumps,My Design - Emissions| CO2e: BEopt: Electricity: Lighting Interior,My Design - Emissions| CO2e: BEopt: Electricity: Lighting Exterior,My Design - Emissions| CO2e: BEopt: Electricity: Mech Vent,My Design - Emissions| CO2e: BEopt: Electricity: Refrigerator,My Design - Emissions| CO2e: BEopt: Electricity: Dishwasher,My Design - Emissions| CO2e: BEopt: Electricity: Clothes Washer,My Design - Emissions| CO2e: BEopt: Electricity: Clothes Dryer,My Design - Emissions| CO2e: BEopt: Electricity: Range/Oven,My Design - Emissions| CO2e: BEopt: Electricity: Television,My Design - Emissions| CO2e: BEopt: Electricity: Plug Loads,My Design - Emissions| CO2e: BEopt: Natural Gas: Hot Water,My Design - Hot Water| Clothes Washer,My Design - Hot Water| Dishwasher,My Design - Hot Water| Fixtures,My Design - Hot Water| Distribution Waste,My Design - Load| Heating: Delivered,My Design - Load| Cooling: Delivered,My Design - Load| Hot Water: Delivered,My Design - Component Load| Heating: Roofs,My Design - Component Load| Heating: Ceilings,My Design - Component Load| Heating: Walls,My Design - Component Load| Heating: Doors,My Design - Component Load| Heating: Windows,My Design - Component Load| Heating: Slabs,My Design - Component Load| Heating: Internal Mass,My Design - Component Load| Heating: Infiltration,My Design - Component Load| Heating: Mechanical Ventilation,My Design - Component Load| Heating: Ducts,My Design - Component Load| Heating: Internal Gains,My Design - Component Load| Cooling: Roofs,My Design - Component Load| Cooling: Ceilings,My Design - Component Load| Cooling: Walls,My Design - Component Load| Cooling: Doors,My Design - Component Load| Cooling: Windows,My Design - Component Load| Cooling: Slabs,My Design - Component Load| Cooling: Internal Mass,My Design - Component Load| Cooling: Infiltration,My Design - Component Load| Cooling: Natural Ventilation,My Design - Component Load| Cooling: Mechanical Ventilation,My Design - Component Load| Cooling: Ducts,My Design - Component Load| Cooling: Internal Gains,My Design - Unmet Hours| Heating,My Design - Unmet Hours| Cooling,My Design - Temperature| Attic - Unvented,My Design - Temperature| Living Space,My Design - Temperature| Heating Setpoint,My Design - Temperature| Cooling Setpoint,My Design - Airflow| Infiltration,My Design - Airflow| Mechanical Ventilation,My Design - Airflow| Natural Ventilation,My Design - Weather| Drybulb Temperature,My Design - Weather| Wetbulb Temperature,My Design - Weather| Relative Humidity,My Design - Weather| Wind Speed,My Design - Weather| Diffuse Solar Radiation,My Design - Weather| Direct Solar Radiation
4.12,1.21,0,0,0,0,0.66,0.17,0.04,0.01,0.02,0.05,0,0,0.02,0.01,0.06,0.16,0,0.62656,0.62656,0,0,0,0,0.34193,0.09034,0.02076,0.00611,0.01188,0.0267,0.00197,0.00054,0.00808,0.0044,0.03064,0.08319,0,0.02,0.04,0.28,0.1,0,8.38,0.17,0,0,0,0,0,0,0,0,0,0,0,0.31,-0.16,1.86,0.01,0.43,1.92,1.05,0.08,0,0.34,0.67,1.85,0,0,74.53,74,72,74,14.72,66.48,0,78.98,76.85,91,11.63,0,0
5.14,1.08,1.45,0,0,0,0.58,0.15,0.03,0.01,0.02,0.05,0,0,0.01,0.01,0.06,0.15,1.45,0.77422,0.56075,0.21347,0,0,0,0.30166,0.0803,0.0173,0.00565,0.01188,0.02604,0.00092,0.00042,0.00485,0.0044,0.02889,0.07844,0.21347,0.02,0.02,0.13,0.04,0,7.44,0.08,0,0,0,0,0,0,0,0,0,0,0,0.28,-0.19,1.38,0.01,0.33,1.93,0.97,0.07,0,0.27,0.59,1.8,0,0,74.4,74,72,74,16.48,66.07,0,78.08,76.69,94,12.75,0,0
3.43,1.01,0,0,0,0,0.53,0.14,0.03,0.01,0.02,0.05,0,0,0.01,0,0.05,0.15,0,0.52125,0.52125,0,0,0,0,0.27676,0.07357,0.0173,0.00565,0.01188,0.02537,0.00066,0.00024,0.00323,0.00251,0.02801,0.07606,0,0.01,0.01,0.08,0.03,0,6.78,0.05,0,0,0,0,0,0,0,0,0,0,0,0.24,-0.21,1.05,0.01,0.33,1.92,0.85,0.03,0,0.27,0.52,1.77,0,0,74.33,74,72,74,8.05,65.87,0,78.08,76.69,94,8.05,0,0
3.26,0.96,0,0,0,0,0.5,0.13,0.03,0.01,0.02,0.05,0,0,0,0,0.05,0.14,0,0.49534,0.49534,0,0,0,0,0.26117,0.06935,0.0173,0.00534,0.01188,0.0247,0.00039,0.00024,0.00162,0.00251,0.02714,0.07368,0,0.01,0.01,0.13,0.04,0,6.35,0.07,0,0,0,0,0,0,0,0,0,0,0,0.21,-0.22,0.82,0.01,0.34,1.91,0.74,0.06,0,0.27,0.47,1.74,0,0,74.29,74,72,74,14.13,65.67,0,78.08,75.97,91,11.63,0,0
3.21,0.94,0,0,0,0,0.48,0.13,0.04,0.01,0.02,0.05,0,0,0.01,0.01,0.05,0.15,0,0.48816,0.48816,0,0,0,0,0.24922,0.06612,0.01903,0.00534,0.01188,0.02403,0.00039,0.00042,0.00323,0.0044,0.02801,0.07606,0,0.02,0.01,0.36,0.13,0,6.02,0.19,0,0,0,0,0,0,0,0,0,0,0,0.19,-0.23,0.66,0.01,0.34,1.89,0.64,0.05,0,0.27,0.44,1.75,0,0,74.24,74,72,74,11.53,65.87,0,78.08,75.97,91,10.29,0,0
4.75,0.96,1.48,0,0,0,0.46,0.12,0.06,0.01,0.02,0.05,0,0,0.01,0.01,0.06,0.15,1.48,0.71552,0.49825,0.21727,0,0,0,0.24043,0.06374,0.03115,0.00595,0.01188,0.02403,0.00132,0.00066,0.00485,0.00692,0.02889,0.07844,0.21727,0.03,0.03,1.31,0.46,0,5.76,0.7,0,0,0,0,0,0,0,0,0,0,0,0.16,-0.23,0.56,0.01,0.33,1.88,0.55,0.04,0,0.27,0.42,1.78,0,0,74.22,74,72,74,9.64,66.07,0,78.08,75.97,91,9.17,0,0
6.63,1.06,3.03,0,0,0,0.46,0.12,0.1,0.01,0.02,0.05,0.01,0,0.02,0.03,0.06,0.17,3.03,0.99328,0.54751,0.44577,0,0,0,0.23614,0.06257,0.05191,0.00672,0.01188,0.02537,0.00263,0.00131,0.01293,0.01572,0.03239,0.08795,0.44577,0.06,0.05,2.98,1.05,0,5.62,1.59,0,0,0,0,0,0,0,0,0,0,0,0.14,-0.24,0.48,0.01,0.33,1.85,0.45,0.03,0,0.28,0.4,1.89,0,0,74.22,74,72,74,7.95,67.08,0,78.08,75.97,91,8.05,0,0
5.62,1.2,1.51,0,0,0,0.48,0.13,0.13,0.01,0.02,0.05,0.01,0.01,0.05,0.05,0.07,0.19,1.51,0.84665,0.62367,0.22298,0,0,0,0.25075,0.06646,0.06575,0.00626,0.01188,0.0267,0.00408,0.00292,0.02587,0.0264,0.03677,0.09983,0.22298,0.13,0.08,2.96,1.04,0,5.93,1.62,0,0,0,0,0,0,0,0,0,0,0,0.1,-0.33,0.26,0.01,1.51,1.59,0.02,0.02,0,0.29,0.39,2.07,0,0,74.28,74,72,74,5.44,68.68,0,78.08,75.97,91,5.82,22.19,10.78
7.55,1.33,3.01,0,0,0,0.54,0.14,0.14,0.01,0.02,0.05,0.01,0.01,0.07,0.06,0.07,0.2,3.01,1.13323,0.69015,0.44308,0,0,0,0.28164,0.07403,0.07094,0.00473,0.01188,0.02737,0.00763,0.00435,0.0388,0.02892,0.03764,0.10221,0.44308,0.19,0.16,2.4,0.85,0,6.54,1.38,0,0,0,0,0,0,0,0,0,0,0,0.06,-0.37,0.2,0.02,2.95,1.36,-0.37,0.04,0,0.36,0.41,1.9,0,0,74.46,74,72,74,7.2,70.28,0,78.98,76.85,91,6.93,56.11,15.22
6.41,1.44,1.49,0,0,0,0.6,0.16,0.14,0.01,0.02,0.05,0.02,0.01,0.11,0.06,0.07,0.2,1.49,0.96742,0.74765,0.21977,0,0,0,0.31343,0.08154,0.07094,0.00382,0.01188,0.02737,0.00855,0.00512,0.05497,0.03018,0.03764,0.10221,0.21977,0.22,0.18,1.86,0.66,0,7.14,1.13,0,0,0,0,0,0,0,0,0,0,0,0.05,-0.28,0.56,0.04,2.92,1.4,-0.35,0.05,0,0.44,0.46,1.87,0,0,74.72,74,72,74,8.04,72.29,0,80.06,77.16,88,6.93,69.11,1.58
6.66,1.52,1.48,0,0,0,0.67,0.17,0.13,0.01,0.02,0.05,0.01,0.01,0.12,0.05,0.07,0.2,1.48,1.00564,0.78706,0.21858,0,0,0,0.34632,0.08933,0.06748,0.00366,0.01188,0.0267,0.00737,0.005,0.06305,0.0264,0.03764,0.10221,0.21858,0.22,0.15,1.51,0.53,0,7.77,0.93,0,0,0,0,0,0,0,0,0,0,0,0.05,-0.17,1.02,0.05,2.91,1.35,-0.37,0.06,0,0.52,0.51,1.86,0,0,75.03,74,72,74,8.79,73.29,0,80.96,77.27,85,6.93,68.47,0.63
7.46,1.75,1.48,0,0,0,0.85,0.21,0.12,0.01,0.02,0.05,0.01,0.01,0.13,0.06,0.07,0.2,1.48,1.12693,0.90951,0.21742,0,0,0,0.44185,0.11059,0.06402,0.00366,0.01188,0.0267,0.00632,0.00447,0.06548,0.03143,0.03852,0.10458,0.21742,0.2,0.13,1.19,0.42,0,9.51,0.74,0,0,0,0,0,0,0,0,0,0,0,0.01,-0.19,1.14,0.05,5.32,0.87,-1.03,0.13,0,0.74,0.57,1.91,0,0,75.49,74,72,74,12.77,73.59,0,84.02,78.03,77,8.05,129.34,25.68
6.55,1.92,0,0,0,0,0.99,0.24,0.12,0.01,0.02,0.05,0.01,0.01,0.12,0.07,0.08,0.21,0,0.9953,0.9953,0,0,0,0,0.51082,0.1269,0.06229,0.00397,0.01188,0.02804,0.00539,0.00399,0.05982,0.03584,0.03939,0.10696,0,0.18,0.11,0.86,0.3,0,10.86,0.56,0,0,0,0,0,0,0,0,0,0,0,0.03,0,1.71,0.07,5.56,0.92,-1.02,0.14,0,0.8,0.72,1.97,0,0,75.89,74,72,74,12.63,72.89,0,84.92,77.45,72,6.93,150.57,56.74
8.37,2.02,1.47,0,0,0,1.09,0.27,0.12,0.01,0.02,0.05,0.01,0.01,0.1,0.06,0.08,0.21,1.47,1.26475,1.04884,0.21592,0,0,0,0.56716,0.13771,0.06056,0.00443,0.01188,0.02804,0.00605,0.00357,0.05416,0.02892,0.03939,0.10696,0.21592,0.16,0.12,0.73,0.26,0,11.71,0.49,0,0,0,0,0,0,0,0,0,0,0,0.08,0.3,2.61,0.09,4.18,1.11,-0.6,0.25,0,0.95,0.84,1.94,0,0,76.37,74,72,74,18.64,72.19,0,87.08,78.22,68,10.29,99.22,31.7
7.05,2.07,0,0,0,0,1.13,0.28,0.12,0.01,0.02,0.05,0.01,0.01,0.09,0.07,0.07,0.2,0,1.07202,1.07202,0,0,0,0,0.58782,0.14286,0.06402,0.00473,0.01188,0.02804,0.00474,0.00292,0.04608,0.03584,0.03852,0.10458,0,0.13,0.1,0.66,0.23,0,12.19,0.43,0,0,0,0,0,0,0,0,0,0,0,0.12,0.43,3.14,0.08,3.83,1.09,-0.52,0.21,0,0.94,0.93,1.97,0,0,76.61,74,72,74,16.01,71.18,0,87.08,77.3,65,8.05,80.83,25.68
9.22,2.27,1.46,0,0,0,1.29,0.31,0.14,0.01,0.02,0.05,0.01,0.01,0.1,0.05,0.08,0.21,1.46,1.39393,1.17841,0.21552,0,0,0,0.66721,0.16098,0.07094,0.00534,0.01188,0.02737,0.005,0.0031,0.04931,0.02766,0.04027,0.10934,0.21552,0.14,0.1,0.63,0.22,0,13.74,0.42,0,0,0,0,0,0,0,0,0,0,0,0.11,0.34,3.05,0.08,6.44,0.6,-1.11,0.28,0,1,0.98,2.02,0,0,76.81,74,72,74,19.56,71.58,0,87.98,77.47,63,10.29,93.51,145.82
10.1,2.53,1.47,0,0,0,1.42,0.34,0.17,0.01,0.02,0.06,0.01,0.01,0.09,0.11,0.08,0.22,1.47,1.52782,1.31196,0.21586,0,0,0,0.73694,0.17415,0.08652,0.00672,0.01188,0.02937,0.005,0.00298,0.04446,0.05784,0.04202,0.11409,0.21586,0.13,0.1,0.76,0.27,0,14.85,0.48,0,0,0,0,0,0,0,0,0,0,0,0.16,0.45,3.42,0.08,5.91,0.8,-0.84,0.32,0,1.13,1.12,2.33,0,0,76.87,74,72,74,20.07,70.98,0,89.96,78.56,61,9.17,67.52,98.9
9.24,2.71,0,0,0,0,1.43,0.35,0.22,0.02,0.02,0.06,0.01,0.01,0.08,0.18,0.09,0.24,0,1.40397,1.40397,0,0,0,0,0.74276,0.17983,0.11247,0.00855,0.01188,0.03204,0.00645,0.00292,0.04365,0.0943,0.04552,0.1236,0,0.13,0.13,0.98,0.35,0,15.52,0.61,0,0,0,0,0,0,0,0,0,0,0,0.18,0.43,3.74,0.08,5.87,0.72,-0.81,0.24,0,0.99,1.22,2.91,0,0,76.84,74,72,74,16.94,70.88,0,87.98,78.1,65,8.05,62.77,97.95
11.26,2.87,1.47,0,0,0,1.52,0.37,0.29,0.02,0.02,0.06,0.02,0.01,0.08,0.14,0.09,0.24,1.47,1.70349,1.48633,0.21716,0,0,0,0.78944,0.19153,0.14881,0.00977,0.01188,0.03338,0.01145,0.00292,0.04123,0.07356,0.04639,0.12598,0.21716,0.13,0.24,1.06,0.37,0,16.62,0.69,0,0,0,0,0,0,0,0,0,0,0,0.2,0.34,3.96,0.08,6.66,0.52,-0.89,0.24,0,0.99,1.26,3.31,0,0,76.76,74,72,74,16.98,70.58,0,87.98,78.1,65,8.05,31.07,154.38
10.55,2.66,1.48,0,0,0,1.36,0.34,0.35,0.02,0.02,0.06,0.03,0.01,0.08,0.07,0.08,0.23,1.48,1.59655,1.37926,0.21729,0,0,0,0.70692,0.17725,0.18168,0.01038,0.01188,0.03204,0.01461,0.00292,0.04123,0.03772,0.04377,0.11885,0.21729,0.13,0.3,1.06,0.37,0,15.61,0.72,0,0,0,0,0,0,0,0,0,0,0,0.27,0.38,4.53,0.08,3.71,1.17,-0.06,0.13,0,0.77,1.34,3.3,0,0,76.31,74,72,74,12.03,70.58,0,84.92,77.44,72,5.82,15.53,70.69
9.37,2.31,1.47,0,0,0,1.11,0.29,0.37,0.02,0.02,0.06,0.02,0.01,0.08,0.04,0.08,0.22,1.47,1.41651,1.19937,0.21714,0,0,0,0.57377,0.14966,0.19034,0.01069,0.01188,0.03138,0.01184,0.00292,0.04203,0.022,0.04114,0.11172,0.21714,0.13,0.24,1.06,0.38,0,13.38,0.69,0,0,0,0,0,0,0,0,0,0,0,0.33,0.34,4.8,0.07,0.35,1.75,0.77,0.05,0,0.5,1.23,3.22,0,0,75.88,74,72,74,7.34,70.68,0,80.96,76.5,82,4.7,0,0
6.93,2.03,0,0,0,0,0.99,0.26,0.26,0.02,0.02,0.06,0.02,0.01,0.08,0.03,0.08,0.21,0,1.05245,1.05245,0,0,0,0,0.51256,0.13334,0.1367,0.00992,0.01188,0.03071,0.00882,0.0028,0.04365,0.01572,0.03939,0.10696,0,0.12,0.18,1.04,0.37,0,11.95,0.65,0,0,0,0,0,0,0,0,0,0,0,0.32,0.15,4.11,0.04,0.33,1.72,0.83,0.06,0,0.5,1.02,2.87,0,0,75.49,74,72,74,8.05,70.88,0,80.96,76.5,82,5.82,0,0
7.01,1.63,1.46,0,0,0,0.82,0.22,0.13,0.02,0.02,0.06,0.01,0,0.07,0.02,0.07,0.18,1.46,1.05877,0.84302,0.21575,0,0,0,0.4274,0.11319,0.06921,0.00855,0.01188,0.02937,0.00579,0.00191,0.03557,0.01006,0.03502,0.09508,0.21575,0.08,0.12,0.73,0.26,0,10.23,0.46,0,0,0,0,0,0,0,0,0,0,0,0.32,0.02,3.19,0.02,0.18,1.91,1.01,0.04,0,0.35,0.89,2.31,0,0,74.97,74,72,74,7.23,69.88,0,78.98,76.12,88,6.93,0,0
4.48,1.31,0,0,0,0,0.69,0.18,0.06,0.01,0.02,0.05,0.01,0,0.04,0.01,0.06,0.17,0,0.68091,0.68091,0,0,0,0,0.35913,0.09572,0.03115,0.00718,0.01188,0.02737,0.00408,0.00101,0.0194,0.00692,0.03151,0.08557,0,0.04,0.08,0.53,0.19,0,8.67,0.32,0,0,0,0,0,0,0,0,0,0,0,0.3,-0.11,2.32,0.01,0.05,2.01,1.1,0.01,0,0.28,0.74,1.95,0,0,74.6,74,72,74,3.54,67.88,0,78.08,76.69,94,0,0,0
5.43,1.17,1.45,0,0,0,0.63,0.17,0.04,0.01,0.02,0.05,0,0,0.02,0.01,0.06,0.16,1.45,0.81868,0.60466,0.21401,0,0,0,0.32477,0.0856,0.02076,0.00611,0.01188,0.0267,0.00197,0.00054,0.00808,0.0044,0.03064,0.08319,0.21401,0.02,0.04,0.28,0.1,0,7.72,0.17,0,0,0,0,0,0,0,0,0,0,0,0.26,-0.22,1.56,0,0.3,1.98,1,0.03,0,0.34,0.61,1.86,0,0,74.35,74,72,74,6.44,66.48,0,78.98,77.57,94,5.82,0,0
3.71,1.09,0,0,0,0,0.59,0.15,0.03,0.01,0.02,0.05,0,0,0.01,0.01,0.06,0.15,0,0.5636,0.5636,0,0,0,0,0.30533,0.07948,0.0173,0.00565,0.01188,0.02604,0.00092,0.00042,0.00485,0.0044,0.02889,0.07844,0,0.02,0.02,0.12,0.04,0,7.13,0.08,0,0,0,0,0,0,0,0,0,0,0,0.22,-0.28,1.04,0.01,0.53,1.96,0.86,0.04,0,0.41,0.54,1.8,0,0,74.19,74,72,74,6.77,66.07,0,80.06,77.91,91,4.7,0,0
3.34,0.98,0,0,0,0,0.51,0.14,0.03,0.01,0.02,0.05,0,0,0.01,0,0.05,0.15,0,0.50799,0.50799,0,0,0,0,0.26639,0.07068,0.0173,0.00565,0.01188,0.02537,0.00066,0.00024,0.00323,0.00251,0.02801,0.07606,0,0.01,0.01,0.08,0.03,0,6.36,0.05,0,0,0,0,0,0,0,0,0,0,0,0.2,-0.28,0.82,0.01,0.26,2,0.8,0.02,0,0.27,0.49,1.77,0,0,74.11,74,72,74,4.11,65.87,0,78.08,76.69,94,3.36,0,0
4.46,0.88,1.45,0,0,0,0.44,0.12,0.03,0.01,0.02,0.05,0,0,0,0,0.05,0.14,1.45,0.67096,0.45755,0.21341,0,0,0,0.23037,0.06237,0.0173,0.00534,0.01188,0.0247,0.00039,0.00024,0.00162,0.00251,0.02714,0.07368,0.21341,0.01,0.01,0.13,0.04,0,5.62,0.07,0,0,0,0,0,0,0,0,0,0,0,0.17,-0.27,0.72,0.01,-0.12,2.03,0.77,0,0,0.13,0.44,1.74,0,0,74.08,74,72,74,1.48,65.67,0,75.92,74.56,94,0,0,0
2.97,0.87,0,0,0,0,0.42,0.11,0.04,0.01,0.02,0.05,0,0,0.01,0.01,0.05,0.15,0,0.45067,0.45067,0,0,0,0,0.2187,0.05916,0.01903,0.00534,0.01188,0.02403,0.00039,0.00042,0.00323,0.0044,0.02801,0.07606,0,0.02,0.01,0.35,0.12,0,5.3,0.19,0,0,0,0,0,0,0,0,0,0,0,0.15,-0.3,0.5,0,0.06,1.97,0.65,0.02,0,0.13,0.38,1.76,0,0,74.03,74,72,74,7.98,65.87,0,75.92,75.25,97,9.17,0,0
4.43,0.87,1.47,0,0,0,0.39,0.11,0.06,0.01,0.02,0.05,0,0,0.01,0.01,0.06,0.15,1.47,0.66694,0.44978,0.21717,0,0,0,0.20092,0.05478,0.03115,0.00595,0.01188,0.02403,0.00132,0.00066,0.00485,0.00692,0.02889,0.07844,0.21717,0.03,0.03,1.31,0.46,0,4.9,0.7,0,0,0,0,0,0,0,0,0,0,0,0.13,-0.31,0.33,0,-0.08,2.01,0.61,0.01,0,0.07,0.36,1.78,0,0,73.93,74,72,74,9.36,66.07,0,75.02,75.02,100,10.29,0,0
4.74,0.95,1.51,0,0,0,0.37,0.1,0.1,0.01,0.02,0.05,0.01,0,0.02,0.03,0.06,0.17,1.51,0.71278,0.49006,0.22272,0,0,0,0.1896,0.05165,0.05191,0.00672,0.01188,0.02537,0.00263,0.00131,0.01293,0.01572,0.03239,0.08795,0.22272,0.06,0.05,2.97,1.05,0,4.6,1.58,0,0,0,0,0,0,0,0,0,0,0,0.11,-0.32,0.18,-0.01,-0.22,2,0.56,0,0,0.07,0.33,1.89,0,0,73.88,74,72,74,0.67,67.08,0,75.02,75.02,100,0,0,0
6.74,1.09,3.03,0,0,0,0.39,0.11,0.13,0.01,0.02,0.05,0.01,0.01,0.05,0.05,0.07,0.19,3.03,1.01055,0.56457,0.44598,0,0,0,0.20283,0.05527,0.06575,0.00626,0.01188,0.0267,0.00408,0.00292,0.02587,0.0264,0.03677,0.09983,0.44598,0.13,0.08,2.95,1.04,0,4.89,1.61,0,0,0,0,0,0,0,0,0,0,0,0.06,-0.45,-0.19,-0.01,1.28,1.67,0.07,0,0,0.07,0.31,2.07,0,0,73.89,74,72,74,2.87,68.68,0,75.02,75.02,100,5.82,21.87,17.75
5.67,1.22,1.5,0,0,0,0.46,0.12,0.14,0.01,0.02,0.05,0.01,0.01,0.07,0.06,0.07,0.2,1.5,0.85465,0.63328,0.22137,0,0,0,0.23627,0.06252,0.07094,0.00473,0.01188,0.02737,0.00763,0.00435,0.0388,0.02892,0.03764,0.10221,0.22137,0.19,0.16,2.39,0.84,0,5.45,1.37,0,0,0,0,0,0,0,0,0,0,0,0.03,-0.47,-0.26,0.01,2.18,1.58,-0.16,0.03,0,0.29,0.33,1.9,0,0,74.01,74,72,74,6.39,70.28,0,78.08,77.39,97,6.93,42.79,10.46
6.36,1.43,1.49,0,0,0,0.59,0.15,0.14,0.01,0.02,0.05,0.02,0.01,0.11,0.06,0.07,0.2,1.49,0.9602,0.74037,0.21983,0,0,0,0.30832,0.07937,0.07094,0.00382,0.01188,0.02737,0.00855,0.00512,0.05497,0.03018,0.03764,0.10221,0.21983,0.22,0.18,1.87,0.66,0,6.81,1.12,0,0,0,0,0,0,0,0,0,0,0,-0.02,-0.5,-0.22,0.02,4.35,1.14,-0.77,0.08,0,0.51,0.37,1.86,0,0,74.4,74,72,74,11.49,72.29,0,80.96,78.04,88,9.17,76.71,42.48
6.96,1.61,1.48,0,0,0,0.74,0.19,0.13,0.01,0.02,0.05,0.01,0.01,0.12,0.05,0.07,0.2,1.48,1.05143,0.83281,0.21862,0,0,0,0.3826,0.0988,0.06748,0.00366,0.01188,0.0267,0.00737,0.005,0.06305,0.0264,0.03764,0.10221,0.21862,0.22,0.15,1.51,0.53,0,8.44,0.92,0,0,0,0,0,0,0,0,0,0,0,-0.05,-0.41,0.24,0.04,6.13,0.8,-1.21,0.08,0,0.52,0.48,1.86,0,0,74.92,74,72,74,11.39,73.29,0,80.96,76.5,82,9.17,81.47,138.21
7.86,1.87,1.48,0,0,0,0.95,0.24,0.12,0.01,0.02,0.05,0.01,0.01,0.13,0.06,0.07,0.2,1.48,1.18775,0.9703,0.21744,0,0,0,0.49133,0.1219,0.06402,0.00366,0.01188,0.0267,0.00632,0.00447,0.06548,0.03143,0.03852,0.10458,0.21744,0.2,0.13,1.18,0.42,0,10.25,0.74,0,0,0,0,0,0,0,0,0,0,0,-0.04,-0.18,1.13,0.05,6.09,0.85,-1.14,0.18,0,0.81,0.62,1.91,0,0,75.55,74,72,74,16.47,73.59,0,84.92,78.32,75,10.29,102.71,130.92
8.39,2.03,1.47,0,0,0,1.08,0.26,0.12,0.01,0.02,0.05,0.01,0.01,0.12,0.07,0.08,0.21,1.47,1.26831,1.05202,0.21629,0,0,0,0.55747,0.13697,0.06229,0.00397,0.01188,0.02804,0.00539,0.00399,0.05982,0.03584,0.03939,0.10696,0.21629,0.18,0.11,0.86,0.3,0,11.48,0.55,0,0,0,0,0,0,0,0,0,0,0,0,0.11,2.08,0.07,5.38,0.95,-0.97,0.27,0,0.88,0.78,1.97,0,0,76.12,74,72,74,21.7,72.89,0,86,78.45,72,12.75,121.73,162.3
7.25,2.13,0,0,0,0,1.18,0.29,0.12,0.01,0.02,0.05,0.01,0.01,0.1,0.06,0.08,0.21,0,1.10222,1.10222,0,0,0,0,0.60995,0.1483,0.06056,0.00443,0.01188,0.02804,0.00605,0.00357,0.05416,0.02892,0.03939,0.10696,0,0.16,0.12,0.73,0.26,0,12.42,0.49,0,0,0,0,0,0,0,0,0,0,0,0.05,0.37,2.81,0.08,5,0.97,-0.86,0.25,0,0.95,0.91,1.93,0,0,76.67,74,72,74,18.64,72.19,0,87.08,78.23,68,10.29,135.99,41.53
9.13,2.25,1.46,0,0,0,1.28,0.31,0.12,0.01,0.02,0.05,0.01,0.01,0.09,0.07,0.07,0.2,1.46,1.38084,1.1653,0.21554,0,0,0,0.66388,0.16008,0.06402,0.00473,0.01188,0.02804,0.00474,0.00292,0.04608,0.03584,0.03852,0.10458,0.21554,0.13,0.1,0.65,0.23,0,13.43,0.43,0,0,0,0,0,0,0,0,0,0,0,0.09,0.51,3.21,0.09,5.27,0.9,-0.85,0.28,0,1,1.01,1.97,0,0,77,74,72,74,19.63,71.18,0,87.98,78.11,65,10.29,100.17,172.13
8.36,2.45,0,0,0,0,1.43,0.34,0.14,0.01,0.02,0.05,0.01,0.01,0.1,0.05,0.08,0.21,0,1.26968,1.26968,0,0,0,0,0.74221,0.17725,0.07094,0.00534,0.01188,0.02737,0.005,0.0031,0.04931,0.02766,0.04027,0.10934,0,0.14,0.1,0.63,0.22,0,14.89,0.42,0,0,0,0,0,0,0,0,0,0,0,0.12,0.57,3.38,0.09,6.72,0.62,-1.11,0.35,0,1.08,1.11,2.01,0,0,77.29,74,72,74,22.61,71.58,0,89.06,79.39,66,11.63,90.66,165.16
10.73,2.72,1.47,0,0,0,1.57,0.37,0.17,0.01,0.02,0.06,0.01,0.01,0.09,0.11,0.08,0.22,1.47,1.62397,1.40808,0.21589,0,0,0,0.81424,0.19296,0.08652,0.00672,0.01188,0.02937,0.005,0.00298,0.04446,0.05784,0.04202,0.11409,0.21589,0.13,0.1,0.75,0.27,0,16.28,0.48,0,0,0,0,0,0,0,0,0,0,0,0.16,0.62,3.71,0.09,7.4,0.51,-1.15,0.31,0,1.13,1.25,2.33,0,0,77.42,74,72,74,18.86,70.98,0,89.96,79.55,64,8.05,66.25,178.47
11.78,3.02,1.47,0,0,0,1.69,0.4,0.22,0.02,0.02,0.06,0.01,0.01,0.08,0.18,0.09,0.24,1.47,1.78308,1.56646,0.21662,0,0,0,0.87674,0.20833,0.11247,0.00855,0.01188,0.03204,0.00645,0.00292,0.04365,0.0943,0.04552,0.1236,0.21662,0.13,0.13,0.98,0.35,0,17.69,0.61,0,0,0,0,0,0,0,0,0,0,0,0.19,0.59,4.12,0.08,7.77,0.42,-1.15,0.31,0,1.13,1.38,2.91,0,0,77.42,74,72,74,18.88,70.88,0,89.96,79.55,64,8.05,58.33,173.08
