My Design - Energy Use| Total,My Design - Fuel Use| Electricity: Total,My Design - Fuel Use| Natural Gas: Total,My Design - End Use| Electricity: Heating,My Design - End Use| Electricity: Heating Heat Pump Backup,My Design - End Use| Electricity: Heating Fans/Pumps,My Design - End Use| Electricity: Cooling,My Design - End Use| Electricity: Cooling Fans/Pumps,My Design - End Use| Electricity: Lighting Interior,My Design - End Use| Electricity: Lighting Exterior,My Design - End Use| Electricity: Mech Vent,My Design - End Use| Electricity: Refrigerator,My Design - End Use| Electricity: Dishwasher,My Design - End Use| Electricity: Clothes Washer,My Design - End Use| Electricity: Clothes Dryer,My Design - End Use| Electricity: Range/Oven,My Design - End Use| Electricity: Television,My Design - End Use| Electricity: Plug Loads,My Design - End Use| Natural Gas: Hot Water,My Design - Emissions| CO2e: BEopt: Total,My Design - Emissions| CO2e: BEopt: Electricity: Total,My Design - Emissions| CO2e: BEopt: Natural Gas: Total,My Design - Emissions| CO2e: BEopt: Electricity: Heating,My Design - Emissions| CO2e: BEopt: Electricity: Heating Heat Pump Backup,My Design - Emissions| CO2e: BEopt: Electricity: Heating Fans/Pumps,My Design - Emissions| CO2e: BEopt: Electricity: Cooling,My Design - Emissions| CO2e: BEopt: Electricity: Cooling Fans/Pumps,My Design - Emissions| CO2e: BEopt: Electricity: Lighting Interior,My Design - Emissions| CO2e: BEopt: Electricity: Lighting Exterior,My Design - Emissions| CO2e: BEopt: Electricity: Mech Vent,My Design - Emissions| CO2e: BEopt: Electricity: Refrigerator,My Design - Emissions| CO2e: BEopt: Electricity: Dishwasher,My Design - Emissions| CO2e: BEopt: Electricity: Clothes Washer,My Design - Emissions| CO2e: BEopt: Electricity: Clothes Dryer,My Design - Emissions| CO2e: BEopt: Electricity: Range/Oven,My Design - Emissions| CO2e: BEopt: Electricity: Television,My Design - Emissions| CO2e: BEopt: Electricity: Plug Loads,My Design - Emissions| CO2e: BEopt: Natural Gas: Hot Water,My Design - Hot Water| Clothes Washer,My Design - Hot Water| Dishwasher,My Design - Hot Water| Fixtures,My Design - Hot Water| Distribution Waste,My Design - Load| Heating: Delivered,My Design - Load| Cooling: Delivered,My Design - Load| Hot Water: Delivered,My Design - Component Load| Heating: Roofs,My Design - Component Load| Heating: Ceilings,My Design - Component Load| Heating: Walls,My Design - Component Load| Heating: Doors,My Design - Component Load| Heating: Windows,My Design - Component Load| Heating: Slabs,My Design - Component Load| Heating: Internal Mass,My Design - Component Load| Heating: Infiltration,My Design - Component Load| Heating: Mechanical Ventilation,My Design - Component Load| Heating: Ducts,My Design - Component Load| Heating: Internal Gains,My Design - Component Load| Cooling: Roofs,My Design - Component Load| Cooling: Ceilings,My Design - Component Load| Cooling: Walls,My Design - Component Load| Cooling: Doors,My Design - Component Load| Cooling: Windows,My Design - Component Load| Cooling: Slabs,My Design - Component Load| Cooling: Internal Mass,My Design - Component Load| Cooling: Infiltration,My Design - Component Load| Cooling: Natural Ventilation,My Design - Component Load| Cooling: Mechanical Ventilation,My Design - Component Load| Cooling: Ducts,My Design - Component Load| Cooling: Internal Gains,My Design - Unmet Hours| Heating,My Design - Unmet Hours| Cooling,My Design - Temperature| Attic - Unvented,My Design - Temperature| Living Space,My Design - Temperature| Heating Setpoint,My Design - Temperature| Cooling Setpoint,My Design - Airflow| Infiltration,My Design - Airflow| Mechanical Ventilation,My Design - Airflow| Natural Ventilation,My Design - Weather| Drybulb Temperature,My Design - Weather| Wetbulb Temperature,My Design - Weather| Relative Humidity,My Design - Weather| Wind Speed,My Design - Weather| Diffuse Solar Radiation,My Design - Weather| Direct Solar Radiation
9.01,2.21,1.47,0,0,0,1.05,0.28,0.38,0.02,0.02,0.06,0.02,0.01,0.08,0.04,0.07,0.18,1.47,1.36216,1.14593,0.21623,0,0,0,0.54422,0.14563,0.1994,0.0112,0.01188,0.03172,0.01071,0.00285,0.04203,0.01989,0.03402,0.09237,0.21623,0.13,0.22,0.93,0.33,0,13.35,0.54,0,0,0,0,0,0,0,0,0,0,0,0.26,-0.21,3.63,0.04,0.6,2.53,0.27,0.15,0,0.55,1.55,3.11,0,1,75.11,74.95,72,74,18.51,70.68,0,82.94,74.22,67,12.75,0,0
8.51,2.06,1.47,0,0,0,1.04,0.28,0.28,0.02,0.02,0.06,0.02,0.01,0.08,0.03,0.06,0.17,1.47,1.28652,1.07051,0.21602,0,0,0,0.53877,0.14563,0.14321,0.0104,0.01188,0.03105,0.00797,0.00274,0.04365,0.01421,0.03257,0.08843,0.21602,0.12,0.16,0.92,0.32,0,13.17,0.51,0,0,0,0,0,0,0,0,0,0,0,0.28,-0.31,3.15,0.03,0.49,2.75,0.73,0.12,0,0.51,1.5,2.75,0,1,74.5,74.55,72,74,15.8,70.88,0,82.04,73.98,69,11.63,0,0
6.15,1.8,0,0,0,0,0.99,0.27,0.14,0.02,0.02,0.06,0.01,0,0.07,0.02,0.06,0.15,0,0.93494,0.93494,0,0,0,0,0.51157,0.141,0.07251,0.00896,0.01188,0.0297,0.00523,0.00186,0.03557,0.00909,0.02895,0.07861,0,0.08,0.11,0.65,0.23,0,12.64,0.36,0,0,0,0,0,0,0,0,0,0,0,0.29,-0.38,2.66,0.02,0.46,3.03,1.17,0.09,0,0.4,1.45,2.19,0,0,73.85,74.12,72,74,14.67,69.88,0,80.06,74.35,77,11.63,0,0
6.63,1.52,1.46,0,0,0,0.88,0.24,0.06,0.01,0.02,0.05,0.01,0,0.04,0.01,0.05,0.14,1.46,1.00131,0.78683,0.21449,0,0,0,0.45541,0.12458,0.03263,0.00752,0.01188,0.02767,0.00369,0.00099,0.0194,0.00625,0.02606,0.07075,0.21449,0.04,0.08,0.47,0.17,0,11.27,0.25,0,0,0,0,0,0,0,0,0,0,0,0.29,-0.44,2.21,0.02,0.52,3.23,1.45,0.08,0,0.41,1.36,1.84,0,0,73.33,74.02,72,74,12.84,67.88,0,80.06,74.88,79,10.29,0,0
4.44,1.3,0,0,0,0,0.76,0.21,0.04,0.01,0.02,0.05,0,0,0.02,0.01,0.05,0.13,0,0.67518,0.67518,0,0,0,0,0.39204,0.10762,0.02175,0.0064,0.01188,0.027,0.00178,0.00052,0.00808,0.00398,0.02533,0.06878,0,0.02,0.04,0.25,0.09,0,9.83,0.13,0,0,0,0,0,0,0,0,0,0,0,0.26,-0.53,1.71,0.02,0.36,3.24,1.32,0.08,0,0.34,1.18,1.75,0,0,73.14,74,72,74,14.7,66.48,0,78.98,75.38,85,11.63,0,0
3.95,1.16,0,0,0,0,0.66,0.18,0.03,0.01,0.02,0.05,0,0,0.01,0.01,0.05,0.13,0,0.59991,0.59991,0,0,0,0,0.34408,0.09477,0.01813,0.00592,0.01188,0.02632,0.00083,0.00041,0.00485,0.00398,0.02388,0.06485,0,0.02,0.02,0.11,0.04,0,8.71,0.06,0,0,0,0,0,0,0,0,0,0,0,0.23,-0.57,1.31,0.01,0.31,3.21,1.12,0.06,0,0.28,1.02,1.7,0,0,73.07,74,72,74,14.08,66.07,0,78.08,75.26,88,11.63,0,0
3.66,1.07,0,0,0,0,0.61,0.17,0.03,0.01,0.02,0.05,0,0,0.01,0,0.04,0.12,0,0.55604,0.55604,0,0,0,0,0.31553,0.08656,0.01813,0.00592,0.01188,0.02565,0.00059,0.00023,0.00323,0.00227,0.02316,0.06289,0,0.01,0.01,0.07,0.02,0,7.95,0.04,0,0,0,0,0,0,0,0,0,0,0,0.2,-0.59,1,0.01,0.31,3.19,0.94,0.03,0,0.28,0.91,1.67,0,0,73.07,74,72,74,8.05,65.87,0,78.08,75.26,88,8.05,0,0
4.91,1.01,1.45,0,0,0,0.57,0.16,0.03,0.01,0.02,0.05,0,0,0,0,0.04,0.12,1.45,0.73919,0.52585,0.21333,0,0,0,0.29636,0.08107,0.01813,0.0056,0.01188,0.02497,0.00036,0.00023,0.00162,0.00227,0.02244,0.06092,0.21333,0.01,0.01,0.11,0.04,0,7.43,0.06,0,0,0,0,0,0,0,0,0,0,0,0.18,-0.58,0.78,0.01,0.31,3.17,0.79,0.03,0,0.28,0.83,1.64,0,0,73.07,74,72,74,8.07,65.67,0,78.08,75.26,88,8.05,0,0
3.33,0.98,0,0,0,0,0.53,0.15,0.04,0.01,0.02,0.05,0,0,0.01,0.01,0.04,0.12,0,0.50599,0.50599,0,0,0,0,0.27453,0.07572,0.01994,0.0056,0.01188,0.0243,0.00036,0.00041,0.00323,0.00398,0.02316,0.06289,0,0.02,0.01,0.31,0.11,0,6.94,0.15,0,0,0,0,0,0,0,0,0,0,0,0.16,-0.57,0.64,0.01,0.19,3.17,0.7,0.02,0,0.2,0.78,1.66,0,0,73.07,74,72,74,7.13,65.87,0,77,74.92,91,8.05,0,0
4.84,0.99,1.47,0,0,0,0.51,0.14,0.06,0.01,0.02,0.05,0,0,0.01,0.01,0.05,0.13,1.47,0.72892,0.51268,0.21624,0,0,0,0.26344,0.07253,0.03263,0.00624,0.01188,0.0243,0.00119,0.00064,0.00485,0.00625,0.02388,0.06485,0.21624,0.03,0.02,1.17,0.41,0,6.62,0.55,0,0,0,0,0,0,0,0,0,0,0,0.14,-0.56,0.51,0.01,0.19,3.14,0.6,0.01,0,0.2,0.72,1.67,0,0,73.1,74,72,74,3.73,66.07,0,77,74.92,91,4.7,0,0
5.16,1.07,1.5,0,0,0,0.49,0.14,0.1,0.01,0.02,0.05,0,0,0.02,0.03,0.05,0.14,1.5,0.77662,0.55616,0.22045,0,0,0,0.25641,0.07051,0.05438,0.00704,0.01188,0.02565,0.00238,0.00128,0.01293,0.01421,0.02678,0.07271,0.22045,0.06,0.05,2.64,0.93,0,6.41,1.23,0,0,0,0,0,0,0,0,0,0,0,0.12,-0.56,0.4,0,0.14,3.12,0.51,0.02,0,0.21,0.69,1.78,0,0,73.11,74,72,74,7.03,67.08,0,77,74.21,88,8.05,0,0
5.54,1.19,1.5,0,0,0,0.5,0.14,0.13,0.01,0.02,0.05,0.01,0.01,0.05,0.05,0.06,0.16,1.5,0.83534,0.61469,0.22065,0,0,0,0.25971,0.07143,0.06888,0.00656,0.01188,0.027,0.00369,0.00285,0.02587,0.02387,0.0304,0.08254,0.22065,0.13,0.08,2.62,0.92,0,6.47,1.26,0,0,0,0,0,0,0,0,0,0,0,0.09,-0.61,0.22,0,0.69,2.99,0.26,0.02,0,0.21,0.67,1.94,0,0,73.14,74,72,74,6.91,68.68,0,77,74.21,88,8.05,12.68,1.27
5.8,1.26,1.49,0,0,0,0.52,0.14,0.14,0.01,0.02,0.05,0.01,0.01,0.07,0.05,0.06,0.16,1.49,0.87391,0.65436,0.21956,0,0,0,0.27022,0.07357,0.07432,0.00496,0.01188,0.02767,0.0069,0.00425,0.0388,0.02615,0.03112,0.0845,0.21956,0.19,0.14,2.13,0.75,0,6.62,1.08,0,0,0,0,0,0,0,0,0,0,0,0.07,-0.62,0.15,0.01,1.26,2.9,0.08,0.04,0,0.3,0.68,1.77,0,0,73.2,74,72,74,9.24,70.28,0,78.08,74.52,85,9.17,27.58,2.85
6.34,1.42,1.48,0,0,0,0.62,0.17,0.14,0.01,0.02,0.05,0.01,0.01,0.11,0.05,0.06,0.16,1.48,0.9559,0.73758,0.21833,0,0,0,0.32254,0.08655,0.07432,0.004,0.01188,0.02767,0.00773,0.00501,0.05497,0.02728,0.03112,0.0845,0.21833,0.22,0.16,1.66,0.58,0,7.71,0.88,0,0,0,0,0,0,0,0,0,0,0,0.02,-0.71,-0.02,0.02,3.5,2.47,-0.54,0.11,0,0.45,0.7,1.73,0,0,73.46,74,72,74,17.01,72.29,0,80.06,74.36,77,12.75,74.49,17.75
7.13,1.66,1.48,0,0,0,0.81,0.22,0.14,0.01,0.02,0.05,0.01,0.01,0.12,0.05,0.06,0.16,1.48,1.07679,0.85941,0.21738,0,0,0,0.42018,0.11171,0.0707,0.00384,0.01188,0.027,0.00666,0.00489,0.06305,0.02387,0.03112,0.0845,0.21738,0.21,0.14,1.34,0.47,0,9.87,0.73,0,0,0,0,0,0,0,0,0,0,0,-0.03,-0.76,0.02,0.03,6.65,1.91,-1.26,0.2,0,0.61,0.83,1.73,0,0,73.77,74,72,74,23.35,73.29,0,82.04,73.42,67,14.99,85.27,144.23
7.92,1.89,1.47,0,0,0,0.99,0.26,0.13,0.01,0.02,0.05,0.01,0.01,0.13,0.05,0.06,0.17,1.47,1.19686,0.9804,0.21646,0,0,0,0.51444,0.13388,0.06707,0.00384,0.01188,0.027,0.00571,0.00437,0.06548,0.02842,0.03185,0.08647,0.21646,0.19,0.12,1.06,0.37,0,11.71,0.58,0,0,0,0,0,0,0,0,0,0,0,-0.02,-0.58,0.78,0.05,6.56,2.05,-1.07,0.32,0,0.82,1.09,1.77,0,0,73.97,74,72,74,28.16,73.59,0,84.92,73.56,59,16.11,79.25,189.88
6.89,2.02,0,0,0,0,1.1,0.28,0.13,0.01,0.02,0.05,0.01,0.01,0.12,0.06,0.06,0.17,0,1.04761,1.04761,0,0,0,0,0.57033,0.14563,0.06526,0.00416,0.01188,0.02835,0.00488,0.0039,0.05982,0.0324,0.03257,0.08843,0,0.17,0.1,0.76,0.27,0,12.7,0.44,0,0,0,0,0,0,0,0,0,0,0,0.01,-0.4,1.74,0.06,5.48,2.25,-0.8,0.3,0,0.97,1.31,1.83,0,0,74.27,74.01,72,74,22.62,72.89,0,87.08,74.11,55,12.75,139.8,29.8
8.36,2.02,1.46,0,0,0,1.13,0.28,0.12,0.01,0.02,0.05,0.01,0.01,0.1,0.05,0.06,0.17,1.46,1.263,1.04772,0.21528,0,0,0,0.58349,0.14563,0.06345,0.00464,0.01188,0.02835,0.00547,0.00349,0.05416,0.02615,0.03257,0.08843,0.21528,0.15,0.11,0.65,0.23,0,12.89,0.38,0,0,0,0,0,0,0,0,0,0,0,0.06,-0.21,2.58,0.08,4.6,2.31,-0.57,0.4,0,1.1,1.45,1.79,0,0,74.57,74.24,72,74,26.63,72.19,0,89.06,74.76,52,13.87,79.57,215.56
6.92,2.03,0,0,0,0,1.14,0.28,0.13,0.01,0.02,0.05,0.01,0.01,0.09,0.06,0.06,0.17,0,1.05137,1.05137,0,0,0,0,0.58955,0.14563,0.06707,0.00496,0.01188,0.02835,0.00428,0.00285,0.04608,0.0324,0.03185,0.08647,0,0.13,0.09,0.58,0.21,0,13.17,0.34,0,0,0,0,0,0,0,0,0,0,0,0.05,-0.15,2.74,0.08,5.8,1.9,-1.12,0.43,0,1.13,1.48,1.83,0,1,75.2,74.59,72,74,27.39,71.18,0,89.96,74.07,48,13.87,129.02,145.19
8.49,2.06,1.46,0,0,0,1.15,0.28,0.14,0.01,0.02,0.05,0.01,0.01,0.1,0.05,0.06,0.17,1.46,1.28265,1.06771,0.21494,0,0,0,0.59704,0.14563,0.07432,0.0056,0.01188,0.02767,0.00452,0.00303,0.04931,0.02501,0.03329,0.0904,0.21494,0.13,0.09,0.56,0.2,0,13.48,0.33,0,0,0,0,0,0,0,0,0,0,0,0.07,-0.06,2.94,0.08,6.59,1.63,-1.48,0.49,0,1.19,1.55,1.87,0,1,75.79,75.05,72,74,30.3,71.58,0,91.04,73.83,45,14.99,89.71,151.84
7.34,2.15,0,0,0,0,1.15,0.28,0.17,0.01,0.02,0.06,0.01,0.01,0.09,0.1,0.07,0.18,0,1.11519,1.11519,0,0,0,0,0.59704,0.14563,0.09064,0.00704,0.01188,0.0297,0.00452,0.00291,0.04446,0.05229,0.03474,0.09433,0,0.13,0.09,0.67,0.24,0,13.72,0.38,0,0,0,0,0,0,0,0,0,0,0,0.1,-0.06,3.15,0.08,6.67,1.44,-1.75,0.41,0,1.15,1.61,2.17,0,1,76.19,75.45,72,74,25.5,70.98,0,91.04,74.58,47,12.75,98.27,94.78
9.21,2.27,1.47,0,0,0,1.13,0.28,0.23,0.02,0.02,0.06,0.01,0.01,0.08,0.16,0.07,0.2,1.47,1.39327,1.17746,0.21581,0,0,0,0.58334,0.14563,0.11783,0.00896,0.01188,0.0324,0.00583,0.00285,0.04365,0.08526,0.03764,0.10219,0.21581,0.13,0.12,0.87,0.31,0,13.79,0.48,0,0,0,0,0,0,0,0,0,0,0,0.16,-0.01,3.65,0.08,4.24,1.74,-1.3,0.32,0,0.98,1.63,2.73,0,1,76.33,75.57,72,74,23.44,70.88,0,89.06,74.05,50,12.75,71.32,27.26
7.88,2.31,0,0,0,0,1.11,0.28,0.3,0.02,0.02,0.07,0.02,0.01,0.08,0.13,0.07,0.2,0,1.19694,1.19694,0,0,0,0,0.57609,0.14563,0.15589,0.01024,0.01188,0.03375,0.01035,0.00285,0.04123,0.06651,0.03836,0.10416,0,0.13,0.21,0.95,0.33,0,13.86,0.54,0,0,0,0,0,0,0,0,0,0,0,0.2,-0.07,3.83,0.07,3.48,1.77,-0.99,0.26,0,0.89,1.64,3.14,0,1,76.21,75.67,72,74,20.41,70.58,0,87.98,71.38,45,11.63,49.13,25.99
9.23,2.28,1.47,0,0,0,1.09,0.28,0.37,0.02,0.02,0.06,0.03,0.01,0.08,0.07,0.07,0.19,1.47,1.3964,1.18007,0.21633,0,0,0,0.56311,0.14563,0.19034,0.01088,0.01188,0.0324,0.01321,0.00285,0.04123,0.03411,0.03619,0.09826,0.21633,0.13,0.27,0.94,0.33,0,13.75,0.56,0,0,0,0,0,0,0,0,0,0,0,0.25,-0.13,3.8,0.06,1.94,2.08,-0.43,0.18,0,0.74,1.61,3.17,0,1,75.87,75.49,72,74,16.36,70.58,0,86,72.53,53,10.29,19.97,11.73
9.01,2.21,1.47,0,0,0,1.05,0.28,0.38,0.02,0.02,0.06,0.02,0.01,0.08,0.04,0.07,0.18,1.47,1.36185,1.14565,0.21619,0,0,0,0.54395,0.14563,0.1994,0.0112,0.01188,0.03172,0.01071,0.00285,0.04203,0.01989,0.03402,0.09237,0.21619,0.13,0.22,0.94,0.33,0,13.56,0.54,0,0,0,0,0,0,0,0,0,0,0,0.29,-0.18,3.64,0.05,0.45,2.48,0.3,0.09,0,0.54,1.58,3.1,0,1,75.33,75.05,72,74,10.67,70.68,0,82.94,72.44,61,8.05,0,0
7,2.05,0,0,0,0,1.03,0.28,0.28,0.02,0.02,0.06,0.02,0.01,0.08,0.03,0.06,0.17,0,1.0639,1.0639,0,0,0,0,0.53216,0.14563,0.14321,0.0104,0.01188,0.03105,0.00797,0.00274,0.04365,0.01421,0.03257,0.08843,0,0.12,0.16,0.92,0.33,0,13.39,0.51,0,0,0,0,0,0,0,0,0,0,0,0.31,-0.28,3.23,0.03,0.27,2.77,0.89,0.04,0,0.43,1.53,2.75,0,1,74.63,74.56,72,74,5.69,70.88,0,80.96,72.45,67,3.36,0,0
7.51,1.77,1.46,0,0,0,0.96,0.27,0.14,0.02,0.02,0.06,0.01,0,0.07,0.02,0.06,0.15,1.46,1.13421,0.91909,0.21512,0,0,0,0.49794,0.13878,0.07251,0.00896,0.01188,0.0297,0.00523,0.00186,0.03557,0.00909,0.02895,0.07861,0.21512,0.08,0.11,0.65,0.23,0,12.69,0.36,0,0,0,0,0,0,0,0,0,0,0,0.33,-0.36,2.72,0.02,0.13,3.1,1.43,0.02,0,0.32,1.48,2.19,0,0,73.85,74.12,72,74,4.26,69.88,0,78.98,72.56,74,3.36,0,0
5.02,1.47,0,0,0,0,0.84,0.23,0.06,0.01,0.02,0.05,0.01,0,0.04,0.01,0.05,0.14,0,0.76238,0.76238,0,0,0,0,0.43525,0.12029,0.03263,0.00752,0.01188,0.02767,0.00369,0.00099,0.0194,0.00625,0.02606,0.07075,0,0.04,0.08,0.47,0.17,0,11.12,0.25,0,0,0,0,0,0,0,0,0,0,0,0.32,-0.47,2.15,0.01,0.22,3.29,1.69,0.04,0,0.34,1.37,1.84,0,0,73.23,74.02,72,74,7.27,67.88,0,78.98,73.35,77,6.93,0,0
5.62,1.22,1.45,0,0,0,0.69,0.19,0.04,0.01,0.02,0.05,0,0,0.02,0.01,0.05,0.13,1.45,0.84773,0.63396,0.21377,0,0,0,0.3583,0.10014,0.02175,0.0064,0.01188,0.027,0.00178,0.00052,0.00808,0.00398,0.02533,0.06878,0.21377,0.02,0.04,0.25,0.09,0,9.38,0.13,0,0,0,0,0,0,0,0,0,0,0,0.28,-0.59,1.54,0.01,0.03,3.32,1.55,0.01,0,0.2,1.15,1.74,0,0,72.96,74,72,74,3.69,66.48,0,77,72.76,82,4.7,0,0
3.57,1.05,0,0,0,0,0.57,0.16,0.03,0.01,0.02,0.05,0,0,0.01,0.01,0.05,0.13,0,0.54265,0.54265,0,0,0,0,0.29745,0.08415,0.01813,0.00592,0.01188,0.02632,0.00083,0.00041,0.00485,0.00398,0.02388,0.06485,0,0.02,0.02,0.11,0.04,0,7.95,0.06,0,0,0,0,0,0,0,0,0,0,0,0.25,-0.64,1.07,0,-0.17,3.32,1.36,0,0,0.07,0.96,1.7,0,0,72.86,74,72,74,2.96,66.07,0,75.02,72.07,87,5.82,0,0
3.25,0.95,0,0,0,0,0.51,0.14,0.03,0.01,0.02,0.05,0,0,0.01,0,0.04,0.12,0,0.49359,0.49359,0,0,0,0,0.265,0.07462,0.01813,0.00592,0.01188,0.02565,0.00059,0.00023,0.00323,0.00227,0.02316,0.06289,0,0.01,0.01,0.07,0.02,0,7.05,0.04,0,0,0,0,0,0,0,0,0,0,0,0.21,-0.67,0.67,-0.01,-0.17,3.29,1.16,0,0,0.07,0.81,1.67,0,0,72.83,74,72,74,2.97,65.87,0,75.02,72.07,87,5.82,0,0
2.97,0.87,0,0,0,0,0.46,0.13,0.03,0.01,0.02,0.05,0,0,0,0,0.04,0.12,0,0.45183,0.45183,0,0,0,0,0.2364,0.06701,0.01813,0.0056,0.01188,0.02497,0.00036,0.00023,0.00162,0.00227,0.02244,0.06092,0,0.01,0.01,0.11,0.04,0,6.34,0.06,0,0,0,0,0,0,0,0,0,0,0,0.18,-0.67,0.34,-0.01,-0.11,3.26,0.99,0,0,0,0.72,1.64,0,0,72.79,74,72,74,0.02,65.67,0,73.94,71.71,90,0,0,0
4.33,0.84,1.45,0,0,0,0.42,0.12,0.04,0.01,0.02,0.05,0,0,0.01,0.01,0.04,0.12,1.45,0.65158,0.4377,0.21388,0,0,0,0.21981,0.06215,0.01994,0.0056,0.01188,0.0243,0.00036,0.00041,0.00323,0.00398,0.02316,0.06289,0.21388,0.02,0.01,0.32,0.11,0,5.87,0.15,0,0,0,0,0,0,0,0,0,0,0,0.15,-0.67,0.11,-0.01,-0.1,3.25,0.86,0,0,0,0.65,1.65,0,0,72.81,74,72,74,0.02,65.87,0,73.94,72.62,94,0,0,0
2.92,0.85,0,0,0,0,0.4,0.11,0.06,0.01,0.02,0.05,0,0,0.01,0.01,0.05,0.13,0,0.44309,0.44309,0,0,0,0,0.20775,0.05862,0.03263,0.00624,0.01188,0.0243,0.00119,0.00064,0.00485,0.00625,0.02388,0.06485,0,0.03,0.02,1.16,0.41,0,5.53,0.55,0,0,0,0,0,0,0,0,0,0,0,0.12,-0.66,-0.05,-0.01,-0.1,3.22,0.74,0,0,0,0.6,1.68,0,0,72.83,74,72,74,0.02,66.07,0,73.94,72.62,94,0,0,0
4.63,0.92,1.5,0,0,0,0.37,0.11,0.1,0.01,0.02,0.05,0,0,0.02,0.03,0.05,0.14,1.5,0.69684,0.47621,0.22063,0,0,0,0.19235,0.05461,0.05438,0.00704,0.01188,0.02565,0.00238,0.00128,0.01293,0.01421,0.02678,0.07271,0.22063,0.06,0.05,2.66,0.94,0,5.15,1.24,0,0,0,0,0,0,0,0,0,0,0,0.11,-0.63,-0.12,-0.01,-0.38,3.24,0.68,0,0,-0.07,0.57,1.78,0,0,72.84,74,72,74,0.63,67.08,0,73.04,71.51,93,0,0,0
6.54,1.04,3,0,0,0,0.38,0.11,0.13,0.01,0.02,0.05,0.01,0.01,0.05,0.05,0.06,0.16,3,0.97915,0.53767,0.44149,0,0,0,0.19828,0.05584,0.06888,0.00656,0.01188,0.027,0.00369,0.00285,0.02587,0.02387,0.0304,0.08254,0.44149,0.13,0.08,2.61,0.92,0,5.23,1.26,0,0,0,0,0,0,0,0,0,0,0,0.07,-0.7,-0.36,-0.01,0.36,3.05,0.36,0,0,0,0.53,1.94,0,0,72.89,74,72,74,0.02,68.68,0,73.94,73.28,97,0,13.63,1.58
5.58,1.2,1.49,0,0,0,0.47,0.13,0.14,0.01,0.02,0.05,0.01,0.01,0.07,0.05,0.06,0.16,1.49,0.84102,0.62154,0.21948,0,0,0,0.24454,0.06643,0.07432,0.00496,0.01188,0.02767,0.0069,0.00425,0.0388,0.02615,0.03112,0.0845,0.21948,0.19,0.14,2.13,0.75,0,6.13,1.08,0,0,0,0,0,0,0,0,0,0,0,0.01,-0.79,-0.64,0,2.52,2.65,-0.24,0.02,0,0.3,0.54,1.77,0,0,73.07,74,72,74,4.55,70.28,0,78.08,75.26,88,4.7,44.38,21.56
6.17,1.37,1.48,0,0,0,0.58,0.16,0.14,0.01,0.02,0.05,0.01,0.01,0.11,0.05,0.06,0.16,1.48,0.93075,0.71247,0.21828,0,0,0,0.30284,0.08114,0.07432,0.004,0.01188,0.02767,0.00773,0.00501,0.05497,0.02728,0.03112,0.0845,0.21828,0.22,0.16,1.66,0.59,0,7.41,0.88,0,0,0,0,0,0,0,0,0,0,0,-0.02,-0.77,-0.46,0.02,4.03,2.41,-0.66,0.06,0,0.45,0.64,1.73,0,0,73.35,74,72,74,9.25,72.29,0,80.06,75.66,82,8.05,71.01,38.36
6.85,1.58,1.48,0,0,0,0.75,0.2,0.14,0.01,0.02,0.05,0.01,0.01,0.12,0.05,0.06,0.16,1.48,1.03449,0.81715,0.21734,0,0,0,0.38708,0.10255,0.0707,0.00384,0.01188,0.027,0.00666,0.00489,0.06305,0.02387,0.03112,0.0845,0.21734,0.21,0.14,1.35,0.48,0,9.27,0.73,0,0,0,0,0,0,0,0,0,0,0,-0.06,-0.71,0.05,0.04,5.88,2.05,-1.15,0.09,0,0.6,0.79,1.72,0,0,73.81,74,72,74,10.95,73.29,0,82.04,74.83,72,8.05,109.36,74.49
6.17,1.81,0,0,0,0,0.93,0.24,0.13,0.01,0.02,0.05,0.01,0.01,0.13,0.05,0.06,0.17,0,0.93823,0.93823,0,0,0,0,0.48028,0.12587,0.06707,0.00384,0.01188,0.027,0.00571,0.00437,0.06548,0.02842,0.03185,0.08647,0,0.19,0.12,1.05,0.37,0,11.27,0.58,0,0,0,0,0,0,0,0,0,0,0,-0.05,-0.53,0.97,0.06,6.53,1.94,-1.27,0.13,0,0.75,1.03,1.77,0,0,74.28,74,72,74,12.77,73.59,0,84.02,75.2,67,8.05,108.1,139.16
8.39,2.03,1.46,0,0,0,1.11,0.28,0.13,0.01,0.02,0.05,0.01,0.01,0.12,0.06,0.06,0.17,1.46,1.26885,1.05325,0.2156,0,0,0,0.57597,0.14563,0.06526,0.00416,0.01188,0.02835,0.00488,0.0039,0.05982,0.0324,0.03257,0.08843,0.2156,0.17,0.1,0.76,0.27,0,12.94,0.44,0,0,0,0,0,0,0,0,0,0,0,-0.02,-0.26,2.08,0.07,5.85,2.07,-1.07,0.28,0,1.04,1.29,1.83,0,0,74.74,74.06,72,74,19.35,72.89,0,87.98,75.55,57,10.29,131.55,121.09
6.85,2.01,0,0,0,0,1.11,0.28,0.12,0.01,0.02,0.05,0.01,0.01,0.1,0.05,0.06,0.17,0,1.04015,1.04015,0,0,0,0,0.57592,0.14563,0.06345,0.00464,0.01188,0.02835,0.00547,0.00349,0.05416,0.02615,0.03257,0.08843,0,0.15,0.11,0.65,0.23,0,13.18,0.38,0,0,0,0,0,0,0,0,0,0,0,0.03,-0.02,2.99,0.09,5.18,2.09,-0.94,0.22,0,1.02,1.52,1.79,0,0,75.13,74.32,72,74,15.67,72.19,0,87.98,74.88,55,6.93,131.24,136.63
