My Design - Energy Use| Total,My Design - Fuel Use| Electricity: Total,My Design - Fuel Use| Natural Gas: Total,My Design - End Use| Electricity: Heating,My Design - End Use| Electricity: Heating Heat Pump Backup,My Design - End Use| Electricity: Heating Fans/Pumps,My Design - End Use| Electricity: Cooling,My Design - End Use| Electricity: Cooling Fans/Pumps,My Design - End Use| Electricity: Lighting Interior,My Design - End Use| Electricity: Lighting Exterior,My Design - End Use| Electricity: Mech Vent,My Design - End Use| Electricity: Refrigerator,My Design - End Use| Electricity: Dishwasher,My Design - End Use| Electricity: Clothes Washer,My Design - End Use| Electricity: Clothes Dryer,My Design - End Use| Electricity: Range/Oven,My Design - End Use| Electricity: Television,My Design - End Use| Electricity: Plug Loads,My Design - End Use| Natural Gas: Hot Water,My Design - Emissions| CO2e: BEopt: Total,My Design - Emissions| CO2e: BEopt: Electricity: Total,My Design - Emissions| CO2e: BEopt: Natural Gas: Total,My Design - Emissions| CO2e: BEopt: Electricity: Heating,My Design - Emissions| CO2e: BEopt: Electricity: Heating Heat Pump Backup,My Design - Emissions| CO2e: BEopt: Electricity: Heating Fans/Pumps,My Design - Emissions| CO2e: BEopt: Electricity: Cooling,My Design - Emissions| CO2e: BEopt: Electricity: Cooling Fans/Pumps,My Design - Emissions| CO2e: BEopt: Electricity: Lighting Interior,My Design - Emissions| CO2e: BEopt: Electricity: Lighting Exterior,My Design - Emissions| CO2e: BEopt: Electricity: Mech Vent,My Design - Emissions| CO2e: BEopt: Electricity: Refrigerator,My Design - Emissions| CO2e: BEopt: Electricity: Dishwasher,My Design - Emissions| CO2e: BEopt: Electricity: Clothes Washer,My Design - Emissions| CO2e: BEopt: Electricity: Clothes Dryer,My Design - Emissions| CO2e: BEopt: Electricity: Range/Oven,My Design - Emissions| CO2e: BEopt: Electricity: Television,My Design - Emissions| CO2e: BEopt: Electricity: Plug Loads,My Design - Emissions| CO2e: BEopt: Natural Gas: Hot Water,My Design - Hot Water| Clothes Washer,My Design - Hot Water| Dishwasher,My Design - Hot Water| Fixtures,My Design - Hot Water| Distribution Waste,My Design - Load| Heating: Delivered,My Design - Load| Cooling: Delivered,My Design - Load| Hot Water: Delivered,My Design - Component Load| Heating: Roofs,My Design - Component Load| Heating: Ceilings,My Design - Component Load| Heating: Walls,My Design - Component Load| Heating: Doors,My Design - Component Load| Heating: Windows,My Design - Component Load| Heating: Slabs,My Design - Component Load| Heating: Internal Mass,My Design - Component Load| Heating: Infiltration,My Design - Component Load| Heating: Mechanical Ventilation,My Design - Component Load| Heating: Ducts,My Design - Component Load| Heating: Internal Gains,My Design - Component Load| Cooling: Roofs,My Design - Component Load| Cooling: Ceilings,My Design - Component Load| Cooling: Walls,My Design - Component Load| Cooling: Doors,My Design - Component Load| Cooling: Windows,My Design - Component Load| Cooling: Slabs,My Design - Component Load| Cooling: Internal Mass,My Design - Component Load| Cooling: Infiltration,My Design - Component Load| Cooling: Natural Ventilation,My Design - Component Load| Cooling: Mechanical Ventilation,My Design - Component Load| Cooling: Ducts,My Design - Component Load| Cooling: Internal Gains,My Design - Unmet Hours| Heating,My Design - Unmet Hours| Cooling,My Design - Temperature| Attic - Unvented,My Design - Temperature| Living Space,My Design - Temperature| Heating Setpoint,My Design - Temperature| Cooling Setpoint,My Design - Airflow| Infiltration,My Design - Airflow| Mechanical Ventilation,My Design - Airflow| Natural Ventilation,My Design - Weather| Drybulb Temperature,My Design - Weather| Wetbulb Temperature,My Design - Weather| Relative Humidity,My Design - Weather| Wind Speed,My Design - Weather| Diffuse Solar Radiation,My Design - Weather| Direct Solar Radiation
1.19,0.35,0,0,0,0,0,0,0.04,0.01,0.02,0.05,0,0,0.01,0.01,0.06,0.15,0,0.18079,0.18079,0,0,0,0,0,0,0.01916,0.00625,0.01188,0.02604,0.00092,0.00042,0.00485,0.00438,0.02877,0.07812,0,0.02,0.02,0.14,0.05,0,0,0.1,0,0,0,0,0,0,0,0,0,0,0,0.13,-0.31,-1.37,-0.06,-1.68,1.04,1.26,-0.31,0,-1.2,0,1.81,0,0,72.63,73.15,72,74,17.51,66.07,0,57.02,52.57,75,3.36,0,0
1.14,0.33,0,0,0,0,0,0,0.04,0.01,0.02,0.05,0,0,0.01,0,0.05,0.15,0,0.17295,0.17295,0,0,0,0,0,0,0.01916,0.00625,0.01188,0.02537,0.00066,0.00024,0.00323,0.0025,0.0279,0.07576,0,0.01,0.01,0.08,0.03,0,0,0.06,0,0,0,0,0,0,0,0,0,0,0,0.11,-0.35,-1.58,-0.06,-1.57,1.19,1.43,-0.29,0,-1.16,0,1.78,0,0,72.11,72.79,72,74,16.68,65.87,0,57.02,52.57,75,0,0,0
1.1,0.32,0,0,0,0,0,0,0.04,0.01,0.02,0.05,0,0,0,0,0.05,0.14,0,0.16683,0.16683,0,0,0,0,0,0,0.01916,0.00592,0.01188,0.0247,0.00039,0.00024,0.00162,0.0025,0.02703,0.07339,0,0.01,0.01,0.14,0.05,0,0,0.09,0,0,0,0,0,0,0,0,0,0,0,0.09,-0.39,-1.76,-0.06,-1.59,1.32,1.51,-0.31,0,-1.21,0,1.75,0,0,71.59,72.37,72,74,17.49,65.67,0,55.94,52.12,78,0,0,0
2.61,0.34,1.46,0,0,0,0,0,0.04,0.01,0.02,0.05,0,0,0.01,0.01,0.05,0.15,1.46,0.38953,0.17499,0.21454,0,0,0,0,0,0.02107,0.00592,0.01188,0.02403,0.00039,0.00042,0.00323,0.00438,0.0279,0.07576,0.21454,0.02,0.01,0.39,0.14,0,0,0.25,0,0,0,0,0,0,0,0,0,0,0,0.08,-0.43,-1.88,-0.06,-1.55,1.44,1.57,-0.3,0,-1.18,0,1.77,0,0,71.1,72.01,72,74,17.01,65.87,0,55.94,52.48,80,0,0,0
2.96,0.43,1.48,0.05,0,0,0,0,0.07,0.01,0.02,0.05,0,0,0.01,0.01,0.06,0.15,1.48,0.44257,0.22401,0.21855,0.02622,0,0.00021,0,0,0.03448,0.00659,0.01188,0.02403,0.00131,0.00065,0.00485,0.00689,0.02877,0.07812,0.21855,0.03,0.03,1.46,0.52,0.57,0,0.92,-0.06,0.48,1.97,0.06,1.52,-1.52,-1.58,0.29,1.16,0,-1.8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,70.68,72,72,74,16.58,66.07,0,55.94,53.01,83,0,0,0
5.01,0.57,3.07,0.08,0,0,0,0,0.11,0.01,0.02,0.05,0.01,0,0.02,0.03,0.06,0.17,3.07,0.74772,0.29556,0.45216,0.0407,0,0.00033,0,0,0.05747,0.00744,0.01188,0.02537,0.00262,0.00131,0.01293,0.01565,0.03226,0.08759,0.45216,0.06,0.05,3.32,1.17,0.89,0,2.08,-0.03,0.55,2.17,0.06,1.46,-1.47,-1.34,0.26,1.09,0.11,-1.93,0,0,0,0,0,0,0,0,0,0,0,0,0,0,70.71,72,72,74,15.61,67.08,0,57.02,54.22,84,3.36,0,0
5.47,0.7,3.07,0.1,0,0,0,0,0.14,0.01,0.02,0.05,0.01,0.01,0.05,0.05,0.07,0.19,3.07,0.81707,0.36456,0.45251,0.05066,0,0.00041,0,0,0.0728,0.00693,0.01188,0.0267,0.00406,0.00291,0.02587,0.0263,0.03662,0.09943,0.45251,0.13,0.08,3.29,1.16,1.11,0,2.1,0.01,0.58,2.35,0.06,1.04,-1.34,-0.98,0.25,1.12,0.18,-2.12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,70.78,72,72,74,15.38,68.68,0,57.02,54.75,87,3.36,8.56,0.95
4.09,0.75,1.52,0.09,0,0,0,0,0.15,0.01,0.02,0.05,0.01,0.01,0.07,0.06,0.07,0.2,1.52,0.61473,0.39062,0.22411,0.04837,0,0.00038,0,0,0.07854,0.00524,0.01188,0.02737,0.0076,0.00434,0.0388,0.0288,0.03749,0.1018,0.22411,0.19,0.16,2.67,0.94,1.07,0,1.79,0.05,0.59,2.42,0.05,0.3,-1.19,-0.6,0.23,0.99,0.22,-1.95,0,0,0,0,0,0,0,0,0,0,0,0,0,0,70.98,72,72,74,16.08,70.28,0,59,56.1,84,8.05,28.21,0.95
5.54,0.74,3.01,0.04,0,0,0,0,0.15,0.01,0.02,0.05,0.02,0.01,0.11,0.06,0.07,0.2,3.01,0.82726,0.38318,0.44408,0.02303,0,0.00018,0,0,0.07854,0.00423,0.01188,0.02737,0.00852,0.00511,0.05497,0.03006,0.03749,0.1018,0.44408,0.22,0.18,2.08,0.73,0.51,0,1.45,0.09,0.57,2.45,0.04,-1.01,-0.89,-0.03,0.15,0.86,0.21,-1.92,0,0,0,0,0,0,0,0,0,0,0,0,0,0,71.31,72,72,74,12.81,72.29,0,60.98,57.99,84,6.93,60.55,0.95
3.85,0.69,1.5,0,0,0,0,0,0.14,0.01,0.02,0.05,0.01,0.01,0.12,0.05,0.07,0.2,1.5,0.57862,0.35832,0.2203,0,0,0,0,0,0.07471,0.00406,0.01188,0.0267,0.00734,0.00499,0.06305,0.0263,0.03749,0.1018,0.2203,0.22,0.15,1.68,0.59,0,0,1.2,0,0,0,0,0,0,0,0,0,0,0,-0.11,-0.45,-2.11,-0.02,1.28,0.8,-0.2,-0.14,0,-0.78,-0.1,1.91,0,0,71.51,72.04,72,74,12.75,73.29,0,62.06,58.42,81,8.05,67.52,2.22
3.88,0.7,1.49,0,0,0,0,0,0.14,0.01,0.02,0.05,0.01,0.01,0.13,0.06,0.07,0.2,1.49,0.58239,0.36358,0.2188,0,0,0,0,0,0.07088,0.00406,0.01188,0.0267,0.00629,0.00446,0.06548,0.03131,0.03836,0.10416,0.2188,0.2,0.13,1.32,0.47,0,0,0.95,0,0,0,0,0,0,0,0,0,0,0,-0.12,-0.36,-1.66,-0.01,1.35,0.68,-0.39,-0.14,0,-0.79,0,1.96,0,0,71.74,72.36,72,74,12.75,73.59,0,62.06,59.6,87,8.05,72.59,0.32
3.87,0.7,1.48,0,0,0,0,0,0.13,0.01,0.02,0.05,0.01,0.01,0.12,0.07,0.08,0.21,1.48,0.58121,0.36391,0.2173,0,0,0,0,0,0.06897,0.00439,0.01188,0.02804,0.00537,0.00398,0.05982,0.03569,0.03923,0.10653,0.2173,0.17,0.11,0.96,0.34,0,0,0.71,0,0,0,0,0,0,0,0,0,0,0,-0.13,-0.34,-1.4,-0.01,1.81,0.4,-0.83,-0.21,0,-0.81,0,2.02,0,0,72.24,72.73,72,74,18.22,72.89,0,62.06,60.18,90,11.63,91.61,0
2.3,0.68,0,0,0,0,0,0,0.13,0.01,0.02,0.05,0.01,0.01,0.1,0.06,0.08,0.21,0,0.3502,0.3502,0,0,0,0,0,0,0.06705,0.0049,0.01188,0.02804,0.00603,0.00357,0.05416,0.0288,0.03923,0.10653,0,0.16,0.12,0.82,0.29,0,0,0.62,0,0,0,0,0,0,0,0,0,0,0,-0.12,-0.27,-1.1,-0.01,1.63,0.31,-0.96,-0.24,0,-0.76,0,1.98,0,0,72.81,73.09,72,74,22.31,72.19,0,62.96,61.05,90,13.87,85.27,0.32
3.76,0.67,1.47,0,0,0,0,0,0.14,0.01,0.02,0.05,0.01,0.01,0.09,0.07,0.07,0.2,1.47,0.5643,0.34797,0.21633,0,0,0,0,0,0.07088,0.00524,0.01188,0.02804,0.00472,0.00291,0.04608,0.03569,0.03836,0.10416,0.21633,0.13,0.1,0.73,0.26,0,0,0.55,0,0,0,0,0,0,0,0,0,0,0,-0.12,-0.21,-0.95,-0.01,1.67,0.15,-1.11,-0.15,0,-0.77,0,2.01,0,0,73.29,73.49,72,74,13.17,71.18,0,62.96,61.05,90,8.05,84.32,0.32
3.82,0.69,1.47,0,0,0,0,0,0.15,0.01,0.02,0.05,0.01,0.01,0.1,0.05,0.08,0.21,1.47,0.57386,0.35765,0.21621,0,0,0,0,0,0.07854,0.00592,0.01188,0.02737,0.00498,0.00309,0.04931,0.02755,0.04011,0.1089,0.21621,0.14,0.1,0.7,0.25,0,0,0.54,0,0,0,0,0,0,0,0,0,0,0,-0.11,-0.15,-0.78,0,1.34,0.08,-1.15,-0.17,0,-0.81,0,2.06,0,0,73.73,73.79,72,74,14.84,71.58,0,62.96,61.05,90,9.17,74.81,0.32
3.68,0.79,0.98,0,0,0,0,0,0.18,0.01,0.02,0.06,0.01,0.01,0.09,0.11,0.08,0.22,0.98,0.55444,0.40998,0.14446,0,0,0,0,0,0.09579,0.00744,0.01188,0.02937,0.00498,0.00297,0.04446,0.05761,0.04185,0.11363,0.14446,0.13,0.1,0.85,0.3,0,0,0.62,0,0,0,0,0,0,0,0,0,0,0,-0.1,-0.11,-0.68,-0.01,1.05,-0.01,-1.18,-0.28,0,-0.89,0,2.38,0,0,74.1,73.96,72,74,21.83,70.98,0,62.06,60.75,93,12.75,70.06,0.32
3.79,0.97,0.49,0,0,0,0.01,0,0.24,0.02,0.02,0.06,0.01,0.01,0.08,0.18,0.09,0.24,0.49,0.57376,0.50119,0.07257,0,0,0,0.00603,0.00189,0.12452,0.00947,0.01188,0.03204,0.00642,0.00291,0.04365,0.09392,0.04534,0.1231,0.07257,0.13,0.13,1.1,0.39,0,0.22,0.79,0,0,0,0,0,0,0,0,0,0,0,-0.07,-0.07,-0.54,-0.01,0.11,0.09,-0.91,-0.32,0,-0.99,0,2.99,0,0,74.28,74,72,74,22.92,70.88,0,60.98,60.43,97,12.75,45.01,0.32
5,1.03,1.48,0,0,0,0.02,0.01,0.32,0.02,0.02,0.06,0.02,0.01,0.08,0.14,0.09,0.24,1.48,0.75359,0.5352,0.21839,0,0,0,0.01057,0.00332,0.16475,0.01082,0.01188,0.03338,0.0114,0.00291,0.04123,0.07326,0.04621,0.12547,0.21839,0.13,0.23,1.18,0.42,0,0.38,0.89,0,0,0,0,0,0,0,0,0,0,0,-0.04,-0.06,-0.55,-0.02,-0.65,0.2,-0.57,-0.27,0,-1.06,0.02,3.41,0,0,74.16,74,72,74,18.2,70.58,0,60.08,59.54,97,9.17,24.41,0
4.92,1.01,1.48,0,0,0,0.01,0,0.39,0.02,0.02,0.06,0.03,0.01,0.08,0.07,0.08,0.23,1.48,0.74118,0.52262,0.21857,0,0,0,0.00596,0.00187,0.20115,0.01149,0.01188,0.03204,0.01455,0.00291,0.04123,0.03757,0.04359,0.11837,0.21857,0.13,0.3,1.18,0.42,0,0.21,0.91,0,0,0,0,0,0,0,0,0,0,0,-0.03,-0.13,-0.78,-0.04,-0.54,0.18,-0.43,-0.31,0,-1.15,0.03,3.42,0,0,73.9,74,72,74,19.24,70.58,0,59,57.75,93,9.17,10.14,21.87
4.75,0.96,1.48,0,0,0,0,0,0.41,0.02,0.02,0.06,0.02,0.01,0.08,0.04,0.08,0.21,1.48,0.71512,0.49672,0.2184,0,0,0,0,0,0.21073,0.01183,0.01188,0.03138,0.01179,0.00291,0.04203,0.02192,0.04098,0.11127,0.2184,0.13,0.24,1.18,0.42,0,0,0.89,0,0,0,0,0,0,0,0,0,0,0,0,-0.17,-0.87,-0.05,-1.55,0.49,0.09,-0.29,0,-1.15,0.02,3.35,0,0,73.6,73.91,72,74,17.99,70.68,0,59,57.21,90,8.05,0,0
4.25,0.81,1.48,0,0,0,0,0,0.29,0.02,0.02,0.06,0.02,0.01,0.08,0.03,0.08,0.21,1.48,0.63966,0.42156,0.21809,0,0,0,0,0,0.15134,0.01099,0.01188,0.03071,0.00878,0.00279,0.04365,0.01565,0.03923,0.10653,0.21809,0.12,0.18,1.15,0.41,0,0,0.84,0,0,0,0,0,0,0,0,0,0,0,0.01,-0.23,-1.06,-0.05,-1.63,0.63,0.4,-0.31,0,-1.23,0,2.96,0,0,73.22,73.56,72,74,17.94,70.88,0,57.92,56.69,93,6.93,0,0
3.51,0.6,1.47,0,0,0,0,0,0.15,0.02,0.02,0.06,0.01,0,0.07,0.02,0.07,0.18,1.47,0.52671,0.31017,0.21653,0,0,0,0,0,0.07663,0.00947,0.01188,0.02937,0.00577,0.0019,0.03557,0.01002,0.03487,0.09469,0.21653,0.08,0.12,0.82,0.29,0,0,0.59,0,0,0,0,0,0,0,0,0,0,0,0.03,-0.26,-1.23,-0.05,-1.54,0.85,0.79,-0.28,0,-1.19,0,2.35,0,0,72.74,73.16,72,74,16.95,69.88,0,57.92,56.69,93,5.82,0,0
1.51,0.44,0,0,0,0,0,0,0.07,0.02,0.02,0.05,0.01,0,0.04,0.01,0.06,0.16,0,0.22965,0.22965,0,0,0,0,0,0,0.03448,0.00794,0.01188,0.02737,0.00406,0.00101,0.0194,0.00689,0.03139,0.08522,0,0.04,0.08,0.59,0.21,0,0,0.42,0,0,0,0,0,0,0,0,0,0,0,0.03,-0.28,-1.39,-0.05,-1.49,1.03,1.08,-0.27,0,-1.13,0,1.97,0,0,72.25,72.79,72,74,16.84,67.88,0,57.92,56.69,93,5.82,0,0
2.75,0.38,1.46,0,0,0,0,0,0.04,0.01,0.02,0.05,0,0,0.02,0.01,0.06,0.16,1.46,0.411,0.19668,0.21432,0,0,0,0,0,0.02299,0.00676,0.01188,0.0267,0.00197,0.00054,0.00808,0.00438,0.03051,0.08286,0.21432,0.02,0.04,0.31,0.11,0,0,0.22,0,0,0,0,0,0,0,0,0,0,0,0.03,-0.31,-1.57,-0.05,-1.44,1.14,1.2,-0.25,0,-1.08,0,1.87,0,0,71.8,72.47,72,74,16.06,66.48,0,57.92,56.69,93,4.7,0,0
1.19,0.35,0,0,0,0,0,0,0.04,0.01,0.02,0.05,0,0,0.01,0.01,0.06,0.15,0,0.18079,0.18079,0,0,0,0,0,0,0.01916,0.00625,0.01188,0.02604,0.00092,0.00042,0.00485,0.00438,0.02877,0.07812,0,0.02,0.02,0.14,0.05,0,0,0.1,0,0,0,0,0,0,0,0,0,0,0,0.02,-0.34,-1.68,-0.05,-1.41,1.24,1.24,-0.24,0,-1.04,0,1.82,0,0,71.4,72.16,72,74,15.78,66.07,0,57.92,57.4,97,4.7,0,0
1.21,0.35,0,0.02,0,0,0,0,0.04,0.01,0.02,0.05,0,0,0.01,0,0.05,0.15,0,0.18365,0.18365,0,0.01061,0,8.00E-05,0,0,0.01916,0.00625,0.01188,0.02537,0.00066,0.00024,0.00323,0.0025,0.0279,0.07576,0,0.01,0.01,0.08,0.03,0.23,0,0.06,-0.01,0.37,1.75,0.05,1.38,-1.31,-1.25,0.24,1.02,0,-1.78,0,0,0,0,0,0,0,0,0,0,0,0,0,0,71.04,72,72,74,15.48,65.87,0,57.92,57.4,97,4.7,0,0
2.75,0.38,1.45,0.06,0,0,0,0,0.04,0.01,0.02,0.05,0,0,0,0,0.05,0.14,1.45,0.41139,0.1978,0.21359,0.03073,0,0.00024,0,0,0.01916,0.00592,0.01188,0.0247,0.00039,0.00024,0.00162,0.0025,0.02703,0.07339,0.21359,0.01,0.01,0.14,0.05,0.68,0,0.09,0,0.41,1.83,0.05,1.37,-1.35,-1.18,0.24,1,0.05,-1.75,0,0,0,0,0,0,0,0,0,0,0,0,0,0,70.89,72,72,74,15.34,65.67,0,57.92,57.4,97,4.7,0,0
1.46,0.43,0,0.09,0,0,0,0,0.04,0.01,0.02,0.05,0,0,0.01,0.01,0.05,0.15,0,0.22203,0.22203,0,0.04667,0,0.00037,0,0,0.02107,0.00592,0.01188,0.02403,0.00039,0.00042,0.00323,0.00438,0.0279,0.07576,0,0.02,0.01,0.39,0.14,1.03,0,0.25,0.01,0.43,1.93,0.05,1.39,-1.33,-1.04,0.24,1.01,0.13,-1.78,0,0,0,0,0,0,0,0,0,0,0,0,0,0,70.95,72,72,74,15.93,65.87,0,57.92,57.4,97,5.82,0,0
3.18,0.5,1.48,0.11,0,0,0,0,0.07,0.01,0.02,0.05,0,0,0.01,0.01,0.06,0.15,1.48,0.476,0.25745,0.21855,0.05939,0,0.00047,0,0,0.03448,0.00659,0.01188,0.02403,0.00131,0.00065,0.00485,0.00689,0.02877,0.07812,0.21855,0.03,0.03,1.46,0.51,1.32,0,0.91,0.03,0.43,2,0.05,1.39,-1.31,-0.9,0.24,1.01,0.2,-1.8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,71.04,72,72,74,15.9,66.07,0,57.92,57.4,97,5.82,0,0
5.21,0.63,3.07,0.13,0,0,0,0,0.11,0.01,0.02,0.05,0.01,0,0.02,0.03,0.06,0.17,3.07,0.77702,0.32495,0.45207,0.06986,0,0.00056,0,0,0.05747,0.00744,0.01188,0.02537,0.00262,0.00131,0.01293,0.01565,0.03226,0.08759,0.45207,0.06,0.05,3.31,1.17,1.56,0,2.07,0.05,0.42,2.07,0.05,1.41,-1.27,-0.74,0.25,1.03,0.25,-1.93,0,0,0,0,0,0,0,0,0,0,0,0,0,0,71.17,72,72,74,16.59,67.08,0,57.92,57.4,97,6.93,0,0
5.6,0.74,3.07,0.13,0,0,0,0,0.14,0.01,0.02,0.05,0.01,0.01,0.05,0.05,0.07,0.19,3.07,0.83607,0.38365,0.45242,0.0696,0,0.00055,0,0,0.0728,0.00693,0.01188,0.0267,0.00406,0.00291,0.02587,0.0263,0.03662,0.09943,0.45242,0.13,0.08,3.29,1.16,1.56,0,2.09,0.06,0.43,2.16,0.05,1.19,-1.19,-0.53,0.27,0.97,0.29,-2.12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,71.31,72,72,74,19.14,68.68,0,59,58.47,97,10.29,3.8,0.32
4.2,0.78,1.52,0.12,0,0,0,0,0.15,0.01,0.02,0.05,0.01,0.01,0.07,0.06,0.07,0.2,1.52,0.63108,0.40695,0.22413,0.06457,0,0.00051,0,0,0.07854,0.00524,0.01188,0.02737,0.0076,0.00434,0.0388,0.0288,0.03749,0.1018,0.22413,0.19,0.16,2.67,0.94,1.46,0,1.78,0.09,0.43,2.23,0.05,0.48,-1.04,-0.24,0.23,0.91,0.29,-1.95,0,0,0,0,0,0,0,0,0,0,0,0,0,0,71.41,72,72,74,17.88,70.28,0,60.08,59.54,97,10.29,19.65,3.17
5.73,0.8,3.01,0.1,0,0,0,0,0.15,0.01,0.02,0.05,0.02,0.01,0.11,0.06,0.07,0.2,3.01,0.85636,0.41238,0.44398,0.052,0,0.00041,0,0,0.07854,0.00423,0.01188,0.02737,0.00852,0.00511,0.05497,0.03006,0.03749,0.1018,0.44398,0.22,0.18,2.07,0.73,1.17,0,1.44,0.11,0.42,2.23,0.04,-0.33,-0.87,0.09,0.21,0.93,0.27,-1.92,0,0,0,0,0,0,0,0,0,0,0,0,0,0,71.58,72,72,74,16.05,72.29,0,60.08,60.08,100,9.17,44.06,2.22
4.04,0.75,1.5,0.05,0,0,0,0,0.14,0.01,0.02,0.05,0.01,0.01,0.12,0.05,0.07,0.2,1.5,0.60707,0.38678,0.2203,0.02823,0,0.00022,0,0,0.07471,0.00406,0.01188,0.0267,0.00734,0.00499,0.06305,0.0263,0.03749,0.1018,0.2203,0.22,0.15,1.68,0.59,0.64,0,1.19,0.11,0.35,2,0.03,-0.48,-0.82,0.2,0.17,0.78,0.22,-1.91,0,0,0,0,0,0,0,0,0,0,0,0,0,0,71.78,72,72,74,15.65,73.29,0,62.06,61.5,97,10.29,44.7,0.32
3.88,0.7,1.49,0,0,0,0,0,0.14,0.01,0.02,0.05,0.01,0.01,0.13,0.06,0.07,0.2,1.49,0.58239,0.36358,0.2188,0,0,0,0,0,0.07088,0.00406,0.01188,0.0267,0.00629,0.00446,0.06548,0.03131,0.03836,0.10416,0.2188,0.2,0.13,1.32,0.46,0,0,0.95,0,0,0,0,0,0,0,0,0,0,0,-0.13,-0.31,-1.79,-0.02,1.08,0.63,-0.49,-0.14,0,-0.72,-0.12,1.96,0,0,71.88,71.96,72,74,14.82,73.59,0,62.96,62.4,97,10.29,60.86,0.63
3.87,0.7,1.48,0,0,0,0,0,0.13,0.01,0.02,0.05,0.01,0.01,0.12,0.07,0.08,0.21,1.48,0.58122,0.36391,0.21731,0,0,0,0,0,0.06897,0.00439,0.01188,0.02804,0.00537,0.00398,0.05982,0.03569,0.03923,0.10653,0.21731,0.17,0.11,0.95,0.34,0,0,0.71,0,0,0,0,0,0,0,0,0,0,0,-0.14,-0.28,-1.54,-0.01,1.62,0.48,-0.71,-0.15,0,-0.71,0,2.02,0,0,71.85,72.31,72,74,14.88,72.89,0,62.96,62.4,97,10.29,78.93,1.9
3.78,0.68,1.47,0,0,0,0,0,0.13,0.01,0.02,0.05,0.01,0.01,0.1,0.06,0.08,0.21,1.47,0.56693,0.3502,0.21674,0,0,0,0,0,0.06705,0.0049,0.01188,0.02804,0.00603,0.00357,0.05416,0.0288,0.03923,0.10653,0.21674,0.16,0.12,0.82,0.29,0,0,0.62,0,0,0,0,0,0,0,0,0,0,0,-0.14,-0.29,-1.33,-0.01,2.01,0.25,-1.03,-0.17,0,-0.57,0,1.98,0,0,72.3,72.84,72,74,20.46,72.19,0,64.94,63.57,93,13.87,89.08,1.9
2.29,0.67,0,0,0,0,0,0,0.14,0.01,0.02,0.05,0.01,0.01,0.09,0.07,0.07,0.2,0,0.34797,0.34797,0,0,0,0,0,0,0.07088,0.00524,0.01188,0.02804,0.00472,0.00291,0.04608,0.03569,0.03836,0.10416,0,0.13,0.1,0.73,0.26,0,0,0.55,0,0,0,0,0,0,0,0,0,0,0,-0.18,-0.32,-1.33,0,3.38,-0.24,-1.77,-0.1,0,-0.37,0,2.01,0,0,73.04,73.73,72,74,16.29,71.18,0,68,64.67,84,12.75,123.95,16.48
4.16,0.79,1.47,0,0,0,0.08,0.02,0.15,0.01,0.02,0.05,0.01,0.01,0.1,0.05,0.08,0.21,1.47,0.62583,0.40962,0.2162,0,0,0,0.04034,0.01164,0.07854,0.00592,0.01188,0.02737,0.00498,0.00309,0.04931,0.02755,0.04011,0.1089,0.2162,0.14,0.1,0.7,0.25,0,1.16,0.53,0,0,0,0,0,0,0,0,0,0,0,-0.21,-0.27,-1.23,0.01,4.76,-0.83,-2.44,-0.07,0,-0.35,0,2.06,0,0,74.02,73.99,72,74,13.81,71.58,0,69.08,65.04,81,11.63,84.96,147.4
4.73,0.96,1.47,0,0,0,0.13,0.04,0.18,0.01,0.02,0.06,0.01,0.01,0.09,0.11,0.08,0.22,1.47,0.71196,0.49529,0.21667,0,0,0,0.06634,0.01897,0.09579,0.00744,0.01188,0.02937,0.00498,0.00297,0.04446,0.05761,0.04185,0.11363,0.21667,0.13,0.1,0.84,0.3,0,1.83,0.62,0,0,0,0,0,0,0,0,0,0,0,-0.19,-0.07,-0.66,0.01,4.05,-0.85,-2.47,-0.07,0,-0.3,0.1,2.38,0,0,74.8,74,72,74,15.73,70.98,0,69.98,64.75,76,12.75,96.37,58.96
5.21,1.2,1.12,0,0,0,0.19,0.06,0.24,0.02,0.02,0.06,0.01,0.01,0.08,0.18,0.09,0.24,1.12,0.78577,0.62018,0.16559,0,0,0,0.09833,0.02859,0.12452,0.00947,0.01188,0.03204,0.00642,0.00291,0.04365,0.09392,0.04534,0.1231,0.16559,0.13,0.13,1.1,0.39,0,2.75,0.78,0,0,0,0,0,0,0,0,0,0,0,-0.12,0.14,0.35,0.01,2.25,-0.54,-1.8,-0.11,0,-0.45,0.16,2.98,0,0,75.31,74,72,74,17.19,70.88,0,68,64.02,81,12.75,70.69,19.97
4.89,1.33,0.35,0,0,0,0.25,0.07,0.32,0.02,0.02,0.06,0.02,0.01,0.08,0.14,0.09,0.24,0.35,0.74113,0.68891,0.05222,0,0,0,0.1298,0.0378,0.16475,0.01082,0.01188,0.03338,0.0114,0.00291,0.04123,0.07326,0.04621,0.12547,0.05222,0.13,0.23,1.18,0.42,0,3.64,0.88,0,0,0,0,0,0,0,0,0,0,0,-0.08,0.16,0.71,0,1.82,-0.53,-1.47,-0.1,0,-0.45,0.24,3.41,0,0,75.29,74,72,74,14.98,70.58,0,68,64.02,81,11.63,51.35,20.29
