My Design - Energy Use| Total,My Design - Fuel Use| Electricity: Total,My Design - Fuel Use| Natural Gas: Total,My Design - End Use| Electricity: Heating,My Design - End Use| Electricity: Heating Heat Pump Backup,My Design - End Use| Electricity: Heating Fans/Pumps,My Design - End Use| Electricity: Cooling,My Design - End Use| Electricity: Cooling Fans/Pumps,My Design - End Use| Electricity: Lighting Interior,My Design - End Use| Electricity: Lighting Exterior,My Design - End Use| Electricity: Mech Vent,My Design - End Use| Electricity: Refrigerator,My Design - End Use| Electricity: Dishwasher,My Design - End Use| Electricity: Clothes Washer,My Design - End Use| Electricity: Clothes Dryer,My Design - End Use| Electricity: Range/Oven,My Design - End Use| Electricity: Television,My Design - End Use| Electricity: Plug Loads,My Design - End Use| Natural Gas: Hot Water,My Design - Emissions| CO2e: BEopt: Total,My Design - Emissions| CO2e: BEopt: Electricity: Total,My Design - Emissions| CO2e: BEopt: Natural Gas: Total,My Design - Emissions| CO2e: BEopt: Electricity: Heating,My Design - Emissions| CO2e: BEopt: Electricity: Heating Heat Pump Backup,My Design - Emissions| CO2e: BEopt: Electricity: Heating Fans/Pumps,My Design - Emissions| CO2e: BEopt: Electricity: Cooling,My Design - Emissions| CO2e: BEopt: Electricity: Cooling Fans/Pumps,My Design - Emissions| CO2e: BEopt: Electricity: Lighting Interior,My Design - Emissions| CO2e: BEopt: Electricity: Lighting Exterior,My Design - Emissions| CO2e: BEopt: Electricity: Mech Vent,My Design - Emissions| CO2e: BEopt: Electricity: Refrigerator,My Design - Emissions| CO2e: BEopt: Electricity: Dishwasher,My Design - Emissions| CO2e: BEopt: Electricity: Clothes Washer,My Design - Emissions| CO2e: BEopt: Electricity: Clothes Dryer,My Design - Emissions| CO2e: BEopt: Electricity: Range/Oven,My Design - Emissions| CO2e: BEopt: Electricity: Television,My Design - Emissions| CO2e: BEopt: Electricity: Plug Loads,My Design - Emissions| CO2e: BEopt: Natural Gas: Hot Water,My Design - Hot Water| Clothes Washer,My Design - Hot Water| Dishwasher,My Design - Hot Water| Fixtures,My Design - Hot Water| Distribution Waste,My Design - Load| Heating: Delivered,My Design - Load| Cooling: Delivered,My Design - Load| Hot Water: Delivered,My Design - Component Load| Heating: Roofs,My Design - Component Load| Heating: Ceilings,My Design - Component Load| Heating: Walls,My Design - Component Load| Heating: Doors,My Design - Component Load| Heating: Windows,My Design - Component Load| Heating: Slabs,My Design - Component Load| Heating: Internal Mass,My Design - Component Load| Heating: Infiltration,My Design - Component Load| Heating: Mechanical Ventilation,My Design - Component Load| Heating: Ducts,My Design - Component Load| Heating: Internal Gains,My Design - Component Load| Cooling: Roofs,My Design - Component Load| Cooling: Ceilings,My Design - Component Load| Cooling: Walls,My Design - Component Load| Cooling: Doors,My Design - Component Load| Cooling: Windows,My Design - Component Load| Cooling: Slabs,My Design - Component Load| Cooling: Internal Mass,My Design - Component Load| Cooling: Infiltration,My Design - Component Load| Cooling: Natural Ventilation,My Design - Component Load| Cooling: Mechanical Ventilation,My Design - Component Load| Cooling: Ducts,My Design - Component Load| Cooling: Internal Gains,My Design - Unmet Hours| Heating,My Design - Unmet Hours| Cooling,My Design - Temperature| Attic - Unvented,My Design - Temperature| Living Space,My Design - Temperature| Heating Setpoint,My Design - Temperature| Cooling Setpoint,My Design - Airflow| Infiltration,My Design - Airflow| Mechanical Ventilation,My Design - Airflow| Natural Ventilation,My Design - Weather| Drybulb Temperature,My Design - Weather| Wetbulb Temperature,My Design - Weather| Relative Humidity,My Design - Weather| Wind Speed,My Design - Weather| Diffuse Solar Radiation,My Design - Weather| Direct Solar Radiation
5.54,1.19,1.49,0,0,0,0.33,0.02,0.21,0.02,0.02,0.06,0.01,0.01,0.08,0.16,0.07,0.2,1.49,0.83428,0.61521,0.21907,0,0,0,0.17042,0.00786,0.10979,0.00835,0.00898,0.0324,0.00583,0.00285,0.04365,0.08526,0.03764,0.10219,0.21907,0.13,0.12,1.2,0.42,0,5.28,1,0,0,0,0,0,0,0,0,0,0,0,-0.01,0.09,0.41,-0.01,4.67,-0.81,-1.3,-0.35,0,-0.6,0.53,2.68,0,0,75.13,74,72,74,32.25,54.89,0,64.04,55.37,58,16.11,57.69,157.23
5.66,1.22,1.49,0,0,0,0.32,0.01,0.28,0.02,0.02,0.07,0.02,0.01,0.08,0.13,0.07,0.2,1.49,0.85271,0.63288,0.21982,0,0,0,0.16424,0.00767,0.14527,0.00954,0.00898,0.03375,0.01035,0.00285,0.04123,0.06651,0.03836,0.10416,0.21982,0.13,0.21,1.29,0.46,0,5.2,1.12,0,0,0,0,0,0,0,0,0,0,0,0.05,0.09,0.82,-0.02,2.43,-0.31,-0.53,-0.33,0,-0.71,0.65,3.08,0,0,74.67,74,72,74,25.66,54.59,0,62.06,54.1,60,12.75,42.48,80.52
5.34,1.13,1.49,0,0,0,0.24,0.01,0.34,0.02,0.02,0.06,0.03,0.01,0.08,0.07,0.07,0.19,1.49,0.80467,0.58461,0.22006,0,0,0,0.12402,0.00588,0.17736,0.01013,0.00898,0.0324,0.01321,0.00285,0.04123,0.03411,0.03619,0.09826,0.22006,0.13,0.27,1.29,0.46,0,4.02,1.15,0,0,0,0,0,0,0,0,0,0,0,0.1,0.02,1,-0.02,0.24,0.11,0.18,-0.4,0,-0.9,0.62,3.09,0,0,74.18,74,72,74,24.12,54.59,0,59,52.26,64,10.29,24.09,31.7
4.78,0.96,1.49,0,0,0,0.11,0.01,0.36,0.02,0.02,0.06,0.02,0.01,0.08,0.04,0.07,0.18,1.49,0.71974,0.49982,0.21991,0,0,0,0.05821,0.00281,0.1858,0.01043,0.00898,0.03172,0.01071,0.00285,0.04203,0.01989,0.03402,0.09237,0.21991,0.13,0.22,1.29,0.46,0,1.93,1.12,0,0,0,0,0,0,0,0,0,0,0,0.14,-0.06,0.82,-0.03,-1.85,0.51,0.81,-0.59,0,-1.28,0.46,3.02,0,0,73.72,74,72,74,25.22,54.69,0,53.06,48.77,74,4.7,5.71,6.66
5.5,0.74,2.98,0,0,0,0.02,0,0.26,0.02,0.02,0.06,0.02,0.01,0.08,0.03,0.06,0.17,2.98,0.8215,0.38234,0.43915,0,0,0,0.00918,0.00044,0.13344,0.00969,0.00898,0.03105,0.00797,0.00274,0.04365,0.01421,0.03257,0.08843,0.43915,0.12,0.16,1.26,0.44,0,0.31,1.07,0,0,0,0,0,0,0,0,0,0,0,0.15,-0.21,0.18,-0.05,-2.47,0.7,1.14,-0.65,0,-1.35,0.22,2.69,0,0,73.39,74,72,74,26.39,54.89,0,51.98,48.28,77,4.7,0,0
1.8,0.53,0,0,0,0,0,0,0.13,0.02,0.02,0.06,0.01,0,0.07,0.02,0.06,0.15,0,0.2739,0.2739,0,0,0,0,0,0,0.06757,0.00835,0.00898,0.0297,0.00523,0.00186,0.03557,0.00909,0.02895,0.07861,0,0.08,0.11,0.89,0.31,0,0,0.75,0,0,0,0,0,0,0,0,0,0,0,0.15,-0.35,-0.67,-0.07,-2.44,0.88,1.36,-0.67,0,-1.38,0.03,2.16,0,0,73.01,73.47,72,74,26.88,53.88,0,51.08,48.42,83,0,0,0
2.79,0.39,1.47,0,0,0,0,0,0.06,0.01,0.02,0.05,0.01,0,0.04,0.01,0.05,0.14,1.47,0.41741,0.20119,0.21622,0,0,0,0,0,0.0304,0.007,0.00898,0.02767,0.00369,0.00099,0.0194,0.00625,0.02606,0.07075,0.21622,0.04,0.08,0.64,0.23,0,0,0.53,0,0,0,0,0,0,0,0,0,0,0,0.15,-0.44,-1.32,-0.08,-2.26,1.18,1.81,-0.6,0,-1.25,0,1.83,0,0,72.25,72.85,72,74,25.72,51.88,0,51.98,48.78,80,0,0,0
1.12,0.33,0,0,0,0,0,0,0.04,0.01,0.02,0.05,0,0,0.02,0.01,0.05,0.13,0,0.17069,0.17069,0,0,0,0,0,0,0.02027,0.00596,0.00898,0.027,0.00178,0.00052,0.00808,0.00398,0.02533,0.06878,0,0.02,0.04,0.34,0.12,0,0,0.28,0,0,0,0,0,0,0,0,0,0,0,0.14,-0.49,-1.8,-0.08,-2.43,1.48,2.19,-0.69,0,-1.3,0,1.74,0,0,71.25,72.1,72,74,28,50.48,0,50,47.86,86,3.36,0,0
2.84,0.41,1.45,0.1,0,0.01,0,0,0.03,0.01,0.02,0.05,0,0,0.01,0.01,0.05,0.13,1.45,0.4252,0.21137,0.21383,0.04969,0,0.00516,0,0,0.01689,0.00551,0.00898,0.02632,0.00083,0.00041,0.00485,0.00398,0.02388,0.06485,0.21383,0.02,0.02,0.15,0.05,1.05,0,0.13,-0.12,0.55,2.15,0.09,2.35,-1.7,-2.47,0.67,1.24,0,-1.7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,70.41,72,72,74,27.23,50.08,0,50,47.86,86,3.36,0,0
1.95,0.57,0,0.26,0,0.02,0,0,0.03,0.01,0.02,0.05,0,0,0.01,0,0.04,0.12,0,0.29556,0.29556,0,0.13459,0,0.01156,0,0,0.01689,0.00551,0.00898,0.02565,0.00059,0.00023,0.00323,0.00227,0.02316,0.06289,0,0.01,0.01,0.09,0.03,2.29,0,0.08,-0.08,0.67,2.6,0.09,2.57,-1.72,-2.3,0.81,1.35,0.08,-1.67,0,0,0,0,0,0,0,0,0,0,0,0,0,0,69.95,72,72,74,29.93,49.88,0,48.02,46.41,89,4.7,0,0
2.18,0.64,0,0.33,0,0.03,0,0,0.03,0.01,0.02,0.05,0,0,0,0,0.04,0.12,0,0.33147,0.33147,0,0.17196,0,0.01561,0,0,0.01689,0.00522,0.00898,0.02497,0.00036,0.00023,0.00162,0.00227,0.02244,0.06092,0,0.01,0.01,0.15,0.05,3.1,0,0.12,-0.04,0.74,2.97,0.09,2.56,-1.73,-2.11,0.81,1.34,0.18,-1.64,0,0,0,0,0,0,0,0,0,0,0,0,0,0,69.72,72,72,74,29.99,49.68,0,48.02,46.41,89,4.7,0,0
4.04,0.76,1.46,0.42,0,0.04,0,0,0.04,0.01,0.02,0.05,0,0,0.01,0.01,0.04,0.12,1.46,0.60649,0.3915,0.21499,0.21947,0,0.02094,0,0,0.01858,0.00522,0.00898,0.0243,0.00036,0.00041,0.00323,0.00398,0.02316,0.06289,0.21499,0.02,0.01,0.43,0.15,4.1,0,0.33,0,0.78,3.27,0.09,2.68,-1.74,-1.81,0.88,1.41,0.24,-1.65,0,0,0,0,0,0,0,0,0,0,0,0,0,0,69.51,72,72,74,31.17,49.88,0,46.94,45.36,89,4.7,0,0
4.48,0.87,1.5,0.5,0,0.05,0,0,0.06,0.01,0.02,0.05,0,0,0.01,0.01,0.05,0.13,1.5,0.67361,0.45335,0.22026,0.25694,0,0.02525,0,0,0.0304,0.00581,0.00898,0.0243,0.00119,0.00064,0.00485,0.00625,0.02388,0.06485,0.22026,0.03,0.02,1.6,0.56,4.88,0,1.19,0.04,0.82,3.51,0.1,2.74,-1.77,-1.56,0.93,1.47,0.32,-1.67,0,0,0,0,0,0,0,0,0,0,0,0,0,0,69.42,72,72,74,31.7,50.08,0,46.04,45.06,93,3.36,0,0
5.89,0.81,3.13,0.34,0,0.04,0,0,0.1,0.01,0.02,0.05,0,0,0.02,0.03,0.05,0.14,3.13,0.88018,0.41954,0.46065,0.17847,0,0.01892,0,0,0.05067,0.00656,0.00898,0.02565,0.00238,0.00128,0.01293,0.01421,0.02678,0.07271,0.46065,0.06,0.05,3.63,1.28,3.84,0,2.69,0.13,1,4.11,0.09,-0.67,-0.9,-0.44,0.67,1.26,0.38,-1.76,0,0,0,0,0,0,0,0,0,0,0,0,0,0,69.57,72,72,74,27.33,51.08,0,50,48.94,93,4.7,14.9,71.32
7.14,0.72,4.7,0.17,0,0.02,0,0,0.12,0.01,0.02,0.05,0.01,0.01,0.05,0.05,0.06,0.16,4.7,1.06303,0.37139,0.69164,0.08704,0,0.00886,0,0,0.06419,0.00611,0.00898,0.027,0.00369,0.00285,0.02587,0.02387,0.0304,0.08254,0.69164,0.13,0.08,3.59,1.27,1.94,0,2.72,0.19,1.03,4.15,0.06,-3.34,-0.33,0.46,0.38,0.94,0.3,-1.92,0,0,0,0,0,0,0,0,0,0,0,0,0,0,69.81,72,72,74,21.57,52.68,0,55.94,53.03,83,6.93,27.26,143.92
5.23,0.63,3.09,0.04,0,0,0,0,0.13,0.01,0.02,0.05,0.01,0.01,0.07,0.05,0.06,0.16,3.09,0.7809,0.32582,0.45508,0.02144,0,0.00213,0,0,0.06925,0.00462,0.00898,0.02767,0.0069,0.00425,0.0388,0.02615,0.03112,0.0845,0.45508,0.19,0.14,2.92,1.03,0.48,0,2.3,0.23,0.93,3.35,0.03,-4.34,-0.09,0.91,0.25,0.78,0.15,-1.74,0,0,0,0,0,0,0,0,0,0,0,0,0,0,70.29,72,72,74,17.75,54.28,0,59,54.99,78,6.93,42.16,164.21
5.22,0.64,3.05,0.02,0,0,0,0,0.13,0.01,0.02,0.05,0.01,0.01,0.11,0.05,0.06,0.16,3.05,0.77948,0.33023,0.44925,0.0091,0,0.00089,0,0,0.06925,0.00373,0.00898,0.02767,0.00773,0.00501,0.05497,0.02728,0.03112,0.0845,0.44925,0.22,0.16,2.28,0.8,0.21,0,1.85,0.19,0.58,1.8,0.01,-1.04,-0.75,0.23,0.17,0.68,0.04,-1.71,0,0,0,0,0,0,0,0,0,0,0,0,0,0,70.83,72,72,74,14.19,56.29,0,60.98,55.24,70,5.82,63.72,0
3.61,0.62,1.51,0,0,0,0,0,0.13,0.01,0.02,0.05,0.01,0.01,0.12,0.05,0.06,0.16,1.51,0.54192,0.31953,0.22239,0,0,0,0,0,0.06588,0.00358,0.00898,0.027,0.00666,0.00489,0.06305,0.02387,0.03112,0.0845,0.22239,0.21,0.14,1.84,0.65,0,0,1.53,0,0,0,0,0,0,0,0,0,0,0,-0.2,-0.47,-1.11,-0.01,1.79,0.31,-0.71,-0.17,0,-0.62,-0.02,1.7,0,0,71.5,72.28,72,74,15.06,57.29,0,62.06,56.01,69,8.05,79.57,10.78
3.63,0.63,1.5,0,0,0,0,0,0.12,0.01,0.02,0.05,0.01,0.01,0.13,0.05,0.06,0.17,1.5,0.54481,0.32434,0.22048,0,0,0,0,0,0.0625,0.00358,0.00898,0.027,0.00571,0.00437,0.06548,0.02842,0.03185,0.08647,0.22048,0.19,0.12,1.45,0.51,0,0,1.21,0,0,0,0,0,0,0,0,0,0,0,-0.2,-0.37,-0.79,-0.01,2.07,0.16,-1.03,-0.15,0,-0.59,0,1.75,0,0,72.19,72.81,72,74,14.35,57.59,0,62.96,56.61,68,8.05,94.47,2.22
3.62,0.62,1.48,0,0,0,0,0,0.12,0.01,0.02,0.05,0.01,0.01,0.12,0.06,0.06,0.17,1.48,0.54254,0.32401,0.21853,0,0,0,0,0,0.06081,0.00388,0.00898,0.02835,0.00488,0.0039,0.05982,0.0324,0.03257,0.08843,0.21853,0.17,0.1,1.04,0.37,0,0,0.9,0,0,0,0,0,0,0,0,0,0,0,-0.22,-0.33,-0.83,0,3.34,-0.32,-1.73,-0.1,0,-0.49,0,1.8,0,0,73.03,73.61,72,74,10.53,56.89,0,64.94,56.82,61,5.82,133.46,3.8
3.54,0.61,1.48,0,0,0,0.01,0,0.11,0.01,0.02,0.05,0.01,0.01,0.1,0.05,0.06,0.17,1.48,0.53158,0.31379,0.21778,0,0,0,0.00263,0.00012,0.05912,0.00432,0.00898,0.02835,0.00547,0.00349,0.05416,0.02615,0.03257,0.08843,0.21778,0.15,0.11,0.89,0.31,0,0.08,0.79,0,0,0,0,0,0,0,0,0,0,0,-0.22,-0.2,-0.69,0.02,3.83,-0.68,-2.23,-0.07,-0.66,-0.41,0,1.77,0,0,74.14,74,72,74,9.27,56.19,85.79,66.92,57.36,56,5.82,150.89,43.43
3.5,0.59,1.47,0,0,0,0,0,0.12,0.01,0.02,0.05,0.01,0.01,0.09,0.06,0.06,0.17,1.47,0.52553,0.30837,0.21717,0,0,0,0,0,0.0625,0.00462,0.00898,0.02835,0.00428,0.00285,0.04608,0.0324,0.03185,0.08647,0.21717,0.13,0.09,0.8,0.28,0,0,0.69,0,0,0,0,0,0,0,0,0,0,0,-0.18,0.11,-0.08,0.03,2.77,-0.67,-2.07,-0.12,-1.11,-0.54,0.01,1.8,0,0,75.3,73.99,72,74,12.1,55.19,113.13,64.94,56.37,59,5.82,116.97,3.49
3.99,0.74,1.47,0,0,0,0.12,0.01,0.13,0.01,0.02,0.05,0.01,0.01,0.1,0.05,0.06,0.17,1.47,0.59888,0.38183,0.21704,0,0,0,0.06235,0.0028,0.06925,0.00522,0.00898,0.02767,0.00452,0.00303,0.04931,0.02501,0.03329,0.0904,0.21704,0.13,0.09,0.77,0.27,0,1.87,0.68,0,0,0,0,0,0,0,0,0,0,0,-0.16,0.27,0.36,0.03,4.17,-1.05,-2.23,-0.03,-0.84,-0.29,0,1.84,0,0,76.39,74,72,74,6.46,55.59,158.6,69.08,57.93,51,4.7,101.12,76.08
4.55,0.9,1.48,0,0,0,0.19,0.01,0.16,0.01,0.02,0.06,0.01,0.01,0.09,0.1,0.07,0.18,1.48,0.68394,0.46625,0.21769,0,0,0,0.09888,0.00443,0.08446,0.00656,0.00898,0.0297,0.00452,0.00291,0.04446,0.05229,0.03474,0.09433,0.21769,0.13,0.09,0.93,0.33,0,3.02,0.79,0,0,0,0,0,0,0,0,0,0,0,-0.09,0.51,0.95,0.03,3.53,-0.88,-1.87,-0.05,-1.04,-0.29,0.27,2.13,0,0,75.98,74,72,74,8.61,54.99,196.55,69.08,58.18,52,6.93,98.27,36.14
5.07,1.05,1.49,0,0,0,0.2,0.01,0.21,0.02,0.02,0.06,0.01,0.01,0.08,0.16,0.07,0.2,1.49,0.76363,0.54464,0.21899,0,0,0,0.10301,0.0047,0.10979,0.00835,0.00898,0.0324,0.00583,0.00285,0.04365,0.08526,0.03764,0.10219,0.21899,0.13,0.12,1.2,0.42,0,3.24,1,0,0,0,0,0,0,0,0,0,0,0,0,0.56,1.66,0.02,1.12,-0.44,-1.02,-0.08,-1.13,-0.42,0.41,2.68,0,0,75.95,74,72,74,10.97,54.89,147.37,66.92,57.59,57,6.93,57.38,5.39
5.7,1.23,1.49,0,0,0,0.33,0.01,0.28,0.02,0.02,0.07,0.02,0.01,0.08,0.13,0.07,0.2,1.49,0.85879,0.63907,0.21972,0,0,0,0.17045,0.00764,0.14527,0.00954,0.00898,0.03375,0.01035,0.00285,0.04123,0.06651,0.03836,0.10416,0.21972,0.13,0.21,1.29,0.45,0,5.35,1.12,0,0,0,0,0,0,0,0,0,0,0,-0.02,0.26,1.22,0.01,4.58,-1.31,-1.71,-0.03,-0.75,-0.29,0.43,3.08,0,0,75.87,74,72,74,5.81,54.59,141.41,69.08,58.43,53,3.36,32.97,147.09
5.5,1.18,1.49,0,0,0,0.29,0.01,0.34,0.02,0.02,0.06,0.03,0.01,0.08,0.07,0.07,0.19,1.49,0.82931,0.60936,0.21995,0,0,0,0.14782,0.00684,0.17736,0.01013,0.00898,0.0324,0.01321,0.00285,0.04123,0.03411,0.03619,0.09826,0.21995,0.13,0.27,1.29,0.45,0,4.85,1.15,0,0,0,0,0,0,0,0,0,0,0,0.05,0.28,1.59,0.02,2.5,-0.65,-0.89,-0.12,-1.11,-0.54,0.7,3.09,0,0,74.98,74,72,74,12.19,54.59,113.29,64.94,56.13,58,5.82,19.97,93.83
5.18,1.08,1.49,0,0,0,0.22,0.01,0.36,0.02,0.02,0.06,0.02,0.01,0.08,0.04,0.07,0.18,1.49,0.77982,0.56001,0.21981,0,0,0,0.11566,0.00554,0.1858,0.01043,0.00898,0.03172,0.01071,0.00285,0.04203,0.01989,0.03402,0.09237,0.21981,0.13,0.22,1.29,0.45,0,3.97,1.12,0,0,0,0,0,0,0,0,0,0,0,0.14,0.22,2.14,0.01,-1.38,0.15,0.32,-0.29,0,-0.9,0.59,3.02,0,0,74.54,74,72,74,17.6,54.69,0,59,54.41,75,2.24,5.39,3.49
4.44,0.86,1.49,0,0,0,0.14,0.01,0.26,0.02,0.02,0.06,0.02,0.01,0.08,0.03,0.06,0.17,1.49,0.66734,0.44785,0.21948,0,0,0,0.07167,0.00346,0.13344,0.00969,0.00898,0.03105,0.00797,0.00274,0.04365,0.01421,0.03257,0.08843,0.21948,0.12,0.16,1.26,0.44,0,2.48,1.07,0,0,0,0,0,0,0,0,0,0,0,0.15,0.03,1.64,-0.03,-1.94,0.23,0.66,-0.37,0,-1.03,0.47,2.69,0,0,73.93,74,72,74,19.89,54.89,0,57.02,53.14,78,2.24,0,0
3.44,0.57,1.48,0,0,0,0.04,0,0.13,0.02,0.02,0.06,0.01,0,0.07,0.02,0.06,0.15,1.48,0.51555,0.29804,0.2175,0,0,0,0.02302,0.00112,0.06757,0.00835,0.00898,0.0297,0.00523,0.00186,0.03557,0.00909,0.02895,0.07861,0.2175,0.08,0.11,0.89,0.31,0,0.8,0.75,0,0,0,0,0,0,0,0,0,0,0,0.16,-0.16,0.68,-0.05,-2.09,0.48,0.98,-0.49,0,-1.13,0.28,2.16,0,0,73.34,74,72,74,23.14,53.88,0,55.04,52.17,83,4.7,0,0
2.79,0.39,1.47,0,0,0,0,0,0.06,0.01,0.02,0.05,0.01,0,0.04,0.01,0.05,0.14,1.47,0.41735,0.20119,0.21615,0,0,0,0,0,0.0304,0.007,0.00898,0.02767,0.00369,0.00099,0.0194,0.00625,0.02606,0.07075,0.21615,0.04,0.08,0.65,0.23,0,0,0.53,0,0,0,0,0,0,0,0,0,0,0,0.15,-0.31,-0.3,-0.07,-2.22,0.68,1.25,-0.58,0,-1.21,0.09,1.82,0,0,72.94,73.63,72,74,25.42,51.88,0,53.06,50.79,86,3.36,0,0
1.12,0.33,0,0,0,0,0,0,0.04,0.01,0.02,0.05,0,0,0.02,0.01,0.05,0.13,0,0.17069,0.17069,0,0,0,0,0,0,0.02027,0.00596,0.00898,0.027,0.00178,0.00052,0.00808,0.00398,0.02533,0.06878,0,0.02,0.04,0.34,0.12,0,0,0.28,0,0,0,0,0,0,0,0,0,0,0,0.14,-0.39,-0.99,-0.07,-2.29,0.92,1.59,-0.63,0,-1.22,0,1.74,0,0,72.46,72.9,72,74,27.08,50.48,0,51.98,49.76,86,4.7,0,0
1.03,0.3,0,0,0,0,0,0,0.03,0.01,0.02,0.05,0,0,0.01,0.01,0.05,0.13,0,0.15651,0.15651,0,0,0,0,0,0,0.01689,0.00551,0.00898,0.02632,0.00083,0.00041,0.00485,0.00398,0.02388,0.06485,0,0.02,0.02,0.15,0.05,0,0,0.13,0,0,0,0,0,0,0,0,0,0,0,0.14,-0.4,-1.44,-0.08,-2.31,1.21,2.01,-0.63,0,-1.22,0,1.69,0,0,71.65,72.22,72,74,26.91,50.08,0,51.08,48.89,86,3.36,0,0
3,0.45,1.45,0.15,0,0.01,0,0,0.03,0.01,0.02,0.05,0,0,0.01,0,0.04,0.12,1.45,0.44891,0.23541,0.2135,0.08023,0,0.00576,0,0,0.01689,0.00551,0.00898,0.02565,0.00059,0.00023,0.00323,0.00227,0.02316,0.06289,0.2135,0.01,0.01,0.09,0.03,1.14,0,0.08,-0.13,0.43,1.8,0.08,2.55,-1.48,-2.33,0.81,1.36,0,-1.67,0,0,0,0,0,0,0,0,0,0,0,0,0,0,70.81,72,72,74,30.19,49.88,0,48.02,46.41,89,4.7,0,0
1.86,0.55,0,0.25,0,0.02,0,0,0.03,0.01,0.02,0.05,0,0,0,0,0.04,0.12,0,0.28283,0.28283,0,0.12806,0,0.01087,0,0,0.01689,0.00522,0.00898,0.02497,0.00036,0.00023,0.00162,0.00227,0.02244,0.06092,0,0.01,0.01,0.15,0.05,2.15,0,0.12,-0.1,0.54,2.29,0.09,2.54,-1.52,-2.24,0.82,1.34,0.09,-1.65,0,0,0,0,0,0,0,0,0,0,0,0,0,0,70.34,72,72,74,30.57,49.68,0,48.02,46.41,89,5.82,0,0
2.19,0.64,0,0.32,0,0.03,0,0,0.04,0.01,0.02,0.05,0,0,0.01,0.01,0.04,0.12,0,0.33257,0.33257,0,0.16645,0,0.01502,0,0,0.01858,0.00522,0.00898,0.0243,0.00036,0.00041,0.00323,0.00398,0.02316,0.06289,0,0.02,0.01,0.43,0.15,2.98,0,0.32,-0.06,0.63,2.76,0.09,2.55,-1.54,-2.05,0.82,1.34,0.17,-1.65,0,0,0,0,0,0,0,0,0,0,0,0,0,0,70,72,72,74,30.51,49.88,0,48.02,46.41,89,5.82,0,0
5.58,0.76,2.99,0.39,0,0.04,0,0,0.06,0.01,0.02,0.05,0,0,0.01,0.01,0.05,0.13,2.99,0.83377,0.39306,0.44071,0.20289,0,0.01901,0,0,0.0304,0.00581,0.00898,0.0243,0.00119,0.00064,0.00485,0.00625,0.02388,0.06485,0.44071,0.03,0.02,1.6,0.56,3.77,0,1.18,-0.02,0.69,3.12,0.09,2.56,-1.54,-1.79,0.8,1.35,0.23,-1.67,0,0,0,0,0,0,0,0,0,0,0,0,0,0,69.75,72,72,74,29.88,50.08,0,48.02,46.41,89,4.7,0,0
5.47,0.69,3.12,0.23,0,0.02,0,0,0.1,0.01,0.02,0.05,0,0,0.02,0.03,0.05,0.14,3.12,0.81624,0.35599,0.46026,0.12129,0,0.01254,0,0,0.05067,0.00656,0.00898,0.02565,0.00238,0.00128,0.01293,0.01421,0.02678,0.07271,0.46026,0.06,0.05,3.62,1.27,2.65,0,2.68,0.08,0.93,3.82,0.08,-1.19,-0.64,-0.49,0.49,1.08,0.29,-1.76,0,0,0,0,0,0,0,0,0,0,0,0,0,0,69.84,72,72,74,23.27,51.08,0,53.06,50.79,86,3.36,14.9,79.88
5.35,0.65,3.13,0.11,0,0.01,0,0,0.12,0.01,0.02,0.05,0.01,0.01,0.05,0.05,0.06,0.16,3.13,0.79783,0.33692,0.46091,0.05585,0,0.00558,0,0,0.06419,0.00611,0.00898,0.027,0.00369,0.00285,0.02587,0.02387,0.0304,0.08254,0.46091,0.13,0.08,3.6,1.27,1.25,0,2.71,0.14,0.94,3.72,0.04,-2.88,-0.33,0.22,0.3,0.82,0.2,-1.91,0,0,0,0,0,0,0,0,0,0,0,0,0,0,70,72,72,74,19.3,52.68,0,57.92,53.79,77,6.93,28.21,114.44
5.08,0.58,3.09,0,0,0,0,0,0.13,0.01,0.02,0.05,0.01,0.01,0.07,0.05,0.06,0.16,3.09,0.75749,0.30225,0.45524,0,0,0,0,0,0.06925,0.00462,0.00898,0.02767,0.0069,0.00425,0.0388,0.02615,0.03112,0.0845,0.45524,0.19,0.14,2.92,1.03,0,0,2.29,0,0,0,0,0,0,0,0,0,0,0,-0.21,-0.92,-3.12,-0.02,5.51,-0.34,-1.13,-0.12,0,-0.53,-0.09,1.74,0,0,70.55,72.35,72,74,12.2,54.28,0,62.96,57.65,73,5.82,31.38,214.61
5.16,0.62,3.05,0,0,0,0,0,0.13,0.01,0.02,0.05,0.01,0.01,0.11,0.05,0.06,0.16,3.05,0.76951,0.32025,0.44926,0,0,0,0,0,0.06925,0.00373,0.00898,0.02767,0.00773,0.00501,0.05497,0.02728,0.03112,0.0845,0.44926,0.22,0.16,2.27,0.8,0,0,1.85,0,0,0,0,0,0,0,0,0,0,0,-0.25,-0.76,-2.12,-0.01,6.22,-0.7,-1.8,-0.01,0,-0.14,0,1.71,0,0,71.52,73.52,72,74,3.65,56.29,0,69.98,60.2,57,4.7,38.36,231.41
